,AMZN,GME,GOOG,JPM,SPY,XOM
2014-11-20,16.527,8.1012,26.668,47.0408,174.6791,64.6767
2014-11-21,16.632,7.0444,26.801,47.299,175.6137,65.345
2014-11-24,16.782,7.0258,26.89,47.6981,176.1066,64.6092
2014-11-25,16.752,6.9588,26.98,47.1817,175.9791,63.9747
2014-11-26,16.679,6.9216,26.945,47.213,176.4294,63.7722
2014-11-28,16.932,7.0351,27.017,47.0721,176.0556,61.1128
2014-12-01,16.3,6.6667,26.617,46.9469,174.832,62.3345
2014-12-02,16.316,6.6127,26.614,47.792,175.9579,63.5765
2014-12-03,15.825,6.8118,26.493,48.1519,176.6419,64.0895
2014-12-04,15.847,6.8974,26.792,48.0267,176.4464,63.698
2014-12-05,15.631,6.9625,26.191,49.0596,176.7353,63.3268
2014-12-08,15.332,6.5476,26.277,49.0361,175.5543,61.8958
2014-12-09,15.625,6.6183,26.595,48.8639,175.4353,61.6798
2014-12-10,15.292,6.2015,26.231,47.479,172.6229,59.8506
2014-12-11,15.368,6.3094,26.345,47.8389,173.498,60.2083
2014-12-12,15.366,6.0099,25.862,46.9782,170.694,58.4534
2014-12-15,15.304,6.1271,25.62,46.2897,169.5215,58.6559
2014-12-16,14.753,5.9392,24.702,45.7185,168.162,58.3251
2014-12-17,14.944,6.0824,25.175,46.767,171.4588,60.0868
2014-12-18,14.887,6.1587,25.485,48.105,175.6987,61.5313
2014-12-19,14.995,6.4192,25.747,48.4571,176.4461,63.2053
2014-12-22,15.327,6.3485,26.172,48.4649,177.2578,62.996
2014-12-23,15.314,6.4434,26.457,48.8874,177.497,63.8465
2014-12-24,15.151,6.2127,26.366,48.8874,177.5141,63.2998
2014-12-26,15.455,6.2611,26.628,48.9422,178.0865,62.915
2014-12-29,15.602,6.2611,26.444,49.263,178.3258,62.8205
2014-12-30,15.515,6.2945,26.448,49.4117,177.3688,62.7868
2014-12-31,15.518,6.289,26.248,48.9657,175.6088,62.402
2015-01-02,15.426,6.289,26.169,49.2098,175.5148,62.6585
2015-01-05,15.11,6.4601,25.623,47.6821,172.3451,60.9441
2015-01-06,14.765,6.2685,25.029,46.4457,170.7218,60.6201
2015-01-07,14.921,6.1959,24.986,46.5166,172.8492,61.2343
2015-01-08,15.023,6.2685,25.065,47.5561,175.9164,62.2535
2015-01-09,14.847,6.0043,24.741,46.7292,174.5067,62.1658
2015-01-12,14.571,6.2834,24.56,46.3276,173.1397,60.9711
2015-01-13,14.737,6.0973,24.741,46.3355,172.6527,60.7483
2015-01-14,14.664,6.7374,24.975,44.7369,171.6103,60.5728
2015-01-15,14.348,6.4118,25.021,43.3037,170.0382,60.0463
2015-01-16,14.537,6.7634,25.334,44.0439,172.2682,61.5043
2015-01-20,14.472,6.7113,25.276,43.8707,172.6313,61.4841
2015-01-21,14.863,6.8546,25.831,44.0124,173.5071,62.0105
2015-01-22,15.516,6.9067,26.646,45.3511,176.0873,62.6855
2015-01-23,15.619,6.9588,26.924,44.6345,175.1218,61.3491
2015-01-26,15.483,7.1002,26.687,44.7054,175.5319,61.9363
2015-01-27,15.338,7.1225,25.86,44.2565,173.2166,61.3896
2015-01-28,15.196,6.9979,25.43,43.1147,170.9952,59.3646
2015-01-29,15.589,6.7485,25.463,43.8392,172.5759,59.1149
2015-01-30,17.726,6.5588,26.653,42.8233,170.4057,59.0069
2015-02-02,18.224,6.8527,26.352,43.6817,172.516,60.4648
2015-02-03,18.178,6.9774,26.39,44.666,175.0108,62.267
2015-02-04,18.238,6.8155,26.066,44.3983,174.3444,61.7338
2015-02-05,18.694,6.8286,26.307,44.7054,176.1044,62.3413
2015-02-06,18.714,6.8397,26.477,45.5874,175.6174,62.2257
2015-02-09,18.528,6.9179,26.319,45.5322,174.8313,62.2665
2015-02-10,18.65,7.0779,26.773,46.0362,176.6939,61.8925
2015-02-11,18.757,6.9811,26.725,45.9654,176.7964,61.6136
2015-02-12,18.859,6.9309,27.072,46.9103,178.4966,62.8173
2015-02-13,19.092,6.9495,27.375,46.9891,179.2314,63.4974
2015-02-17,18.772,6.9514,27.068,47.3277,179.5133,63.2798
2015-02-18,18.669,6.9774,26.911,46.7528,179.5304,61.8925
2015-02-19,18.95,6.983,27.069,46.6426,179.4023,60.8248
2015-02-20,19.183,6.9755,26.874,47.0915,180.4779,61.1512
2015-02-23,19.007,6.9495,26.523,46.7371,180.4523,60.5323
2015-02-24,18.929,6.9104,26.731,47.8947,180.9658,60.8112
2015-02-25,19.269,6.9365,27.119,48.1467,180.812,60.9336
2015-02-26,19.24,6.89,27.698,48.4932,180.5984,60.2875
2015-02-27,19.008,6.8788,27.844,48.2569,179.9832,60.2127
2015-03-02,19.283,7.1951,28.489,48.6428,181.1196,59.8727
2015-03-03,19.231,7.197,28.603,48.8003,180.3763,59.587
2015-03-04,19.136,7.4481,28.59,48.9263,179.616,59.2878
2015-03-05,19.392,7.4426,28.688,48.8239,179.8124,58.9886
2015-03-06,19.005,7.4723,28.307,47.9498,177.2834,58.2337
2015-03-09,18.928,7.597,28.365,48.4302,178.0182,57.9141
2015-03-10,18.476,7.5635,27.675,47.2175,175.1304,57.302
2015-03-11,18.319,7.3458,27.484,47.438,174.7203,57.1388
2015-03-12,18.712,7.383,27.699,48.3278,176.9417,57.2748
2015-03-13,18.529,7.6421,27.291,48.0364,175.8542,57.0368
2015-03-16,18.668,7.7154,27.65,48.7058,178.2061,57.6421
2015-03-17,18.596,7.6816,27.467,48.5168,177.6764,57.1796
2015-03-18,18.757,7.721,27.898,48.6271,179.8124,58.533
2015-03-19,18.662,7.659,27.823,48.1939,178.9922,57.404
2015-03-20,18.925,7.6835,27.941,48.6271,180.5719,57.4925
2015-03-23,18.756,7.7623,27.864,48.1467,180.2201,58.0977
2015-03-24,18.705,7.6816,28.431,47.6112,179.2074,57.4789
2015-03-25,18.548,7.475,27.863,46.9418,176.5813,57.7101
2015-03-26,18.368,7.2835,27.682,46.8867,176.1608,57.3428
2015-03-27,18.528,7.2028,27.342,46.8946,176.5642,56.8396
2015-03-30,18.729,7.077,27.526,48.0049,178.7182,58.2337
2015-03-31,18.605,7.1277,27.325,47.7057,177.1563,57.8053
2015-04-01,18.513,7.0939,27.054,47.5234,176.5299,57.4381
2015-04-02,18.613,7.1727,26.703,47.9752,177.1606,57.3292
2015-04-06,18.852,7.2046,26.765,47.9356,178.3578,57.8937
2015-04-07,18.721,7.1314,26.777,48.2368,177.8858,58.3153
2015-04-08,19.06,7.2685,27.006,48.3954,178.4822,57.166
2015-04-09,19.177,7.5088,26.965,48.7283,179.2761,57.5673
2015-04-10,19.133,7.5858,26.927,48.9106,180.2544,58.1861
2015-04-13,19.118,7.5896,26.885,49.2039,179.4391,58.0365
2015-04-14,19.256,7.5858,26.447,49.9729,179.7824,58.9138
2015-04-15,19.173,7.6778,26.554,50.9004,180.5891,59.8999
2015-04-16,19.302,7.6872,26.617,50.5833,180.5376,59.6619
2015-04-17,18.778,7.4469,26.131,49.8143,178.4608,59.1178
2015-04-20,19.476,7.5708,26.696,50.1314,180.0913,59.3286
2015-04-21,19.559,7.5257,26.625,49.3942,179.8768,59.0838
2015-04-22,19.49,7.5558,26.894,49.8936,180.7607,59.4782
2015-04-23,19.5,7.5708,27.275,49.7826,181.2156,59.5326
2015-04-24,22.255,7.644,28.176,49.6241,181.636,59.145
2015-04-27,21.928,7.5633,27.769,49.418,180.8809,59.1722
2015-04-28,21.466,7.5839,27.684,49.7509,181.4559,59.7095
2015-04-29,21.469,7.3849,27.454,50.4168,180.7092,59.7571
2015-04-30,21.089,7.2366,26.867,50.1473,178.8985,59.417
2015-05-01,21.144,7.3549,26.895,50.4247,180.838,60.4235
2015-05-04,21.152,7.5332,27.039,51.3046,181.3529,60.6003
2015-05-05,21.06,7.5145,26.54,51.051,179.2761,60.2603
2015-05-06,20.955,7.3473,26.211,50.6705,178.538,59.9747
2015-05-07,21.344,7.4187,26.535,51.1302,179.2503,59.5734
2015-05-08,21.685,7.5464,26.911,51.915,181.6103,60.5187
2015-05-11,21.643,7.4656,26.785,51.8833,180.7393,59.5039
2015-05-12,21.551,7.3323,26.452,51.812,180.2029,59.6685
2015-05-13,21.344,7.3605,26.481,51.9388,180.2372,59.3531
2015-05-14,21.614,7.3549,26.92,52.359,182.1167,59.6342
2015-05-15,21.3,7.522,26.693,52.2242,182.3141,59.8947
2015-05-18,21.262,7.5558,26.615,52.6523,182.8805,59.5519
2015-05-19,21.086,7.5689,26.868,53.12,182.8204,59.6479
2015-05-20,21.193,7.537,26.964,52.6998,182.6917,59.7439
2015-05-21,21.582,7.6553,27.126,52.8346,183.2237,59.7988
2015-05-22,21.382,7.6609,27.006,52.6919,182.7861,59.3256
2015-05-26,21.274,7.5445,26.616,52.1053,180.8208,58.5234
2015-05-27,21.571,7.4112,26.99,52.6919,182.5372,58.3588
2015-05-28,21.329,7.6835,26.989,52.4779,182.3312,58.3588
2015-05-29,21.462,8.151,26.606,52.1449,181.1984,58.4205
2015-06-01,21.546,8.1623,26.7,52.3827,181.5674,58.3725
2015-06-02,21.55,8.2561,26.959,52.3352,181.3872,58.3794
2015-06-03,21.83,8.2092,27.015,52.8742,181.8678,58.2491
2015-06-04,21.539,8.2655,26.835,52.5809,180.3309,57.7485
2015-06-05,21.348,8.2881,26.667,53.445,180.0227,57.7897
2015-06-08,21.175,8.1499,26.342,53.0248,178.9156,58.1805
2015-06-09,21.274,8.1215,26.335,53.2547,178.8899,57.9954
2015-06-10,21.539,8.112,26.835,54.1109,181.0354,58.4274
2015-06-11,21.649,8.1404,26.731,54.317,181.6189,58.3451
2015-06-12,21.496,8.1328,26.617,54.1029,180.2287,57.6114
2015-06-15,21.184,8.0495,26.36,53.8968,179.4563,57.4057
2015-06-16,21.363,8.0476,26.408,54.1981,180.4346,58.064
2015-06-17,21.391,8.1461,26.463,54.0157,180.7264,58.0982
2015-06-18,21.97,8.1764,26.837,54.5231,182.6058,58.6125
2015-06-19,21.746,8.1574,26.835,53.9682,181.7953,58.4274
2015-06-22,21.815,8.3089,26.91,54.6658,182.7266,58.4
2015-06-23,22.3,8.3979,27.024,55.292,182.856,58.3314
2015-06-24,22.042,8.4338,26.892,54.7133,181.5279,58.064
2015-06-25,22.005,8.2653,26.762,54.42,180.976,57.5497
2015-06-26,21.905,8.3373,26.585,54.6578,180.9415,57.5017
2015-06-29,21.493,8.0969,26.076,53.2706,177.1471,56.7886
2015-06-30,21.705,8.1328,26.026,53.7145,177.5179,57.0491
2015-07-01,21.87,8.3524,26.092,54.3129,178.9408,56.48
2015-07-02,21.886,8.2464,26.17,53.8741,178.777,57.008
2015-07-06,21.802,8.3903,26.143,53.7225,178.2682,56.5897
2015-07-07,21.836,8.714,26.251,53.2996,179.3893,56.8229
2015-07-08,21.485,8.6591,25.842,52.2064,176.3796,56.2058
2015-07-09,21.72,8.8787,26.034,52.749,176.6987,55.952
2015-07-10,22.176,8.8901,26.507,53.499,178.9236,56.3772
2015-07-13,22.779,8.9639,27.327,54.3289,180.8984,56.5143
2015-07-14,23.279,8.8465,28.055,55.0869,181.6832,56.9874
2015-07-15,23.06,8.7878,28.011,55.2065,181.6228,56.7474
2015-07-16,23.774,8.9412,28.993,55.5018,183.0802,56.8503
2015-07-17,24.151,8.8352,33.646,55.2225,183.2354,56.6446
2015-07-20,24.405,8.8655,33.151,55.2624,183.3303,56.0618
2015-07-21,24.4,8.8863,33.115,55.1347,182.6059,55.9932
2015-07-22,24.414,8.9355,33.105,55.9167,182.2782,56.0823
2015-07-23,24.109,8.8863,32.214,55.5656,181.252,55.6366
2015-07-24,26.471,8.6118,31.178,54.9831,179.372,54.8138
2015-07-27,26.571,8.5796,31.363,54.265,178.3286,54.3475
2015-07-28,26.301,8.572,31.4,54.2969,180.519,56.5555
2015-07-29,26.45,8.6837,31.597,55.0071,181.7608,57.008
2015-07-30,26.838,8.7386,31.63,55.0869,181.8039,56.9189
2015-07-31,26.807,8.6799,31.281,54.6799,181.5279,54.3133
2015-08-03,26.752,8.5096,31.561,54.6799,180.9157,53.5247
2015-08-04,26.595,8.6269,31.463,54.6241,180.5621,52.9145
2015-08-05,26.851,8.7822,32.189,54.8395,181.1571,52.9145
2015-08-06,26.473,8.5853,32.134,54.4565,179.6739,53.5453
2015-08-07,26.131,8.5512,31.765,54.2969,179.3289,52.6813
2015-08-10,26.2,8.6724,31.687,54.9672,181.5883,53.9978
2015-08-11,26.373,8.6553,33.039,54.4406,179.9498,53.631
2015-08-12,26.295,8.6364,32.978,53.6506,180.1654,54.5308
2015-08-13,26.483,8.7273,32.823,53.898,179.9412,54.4339
2015-08-14,26.576,8.9809,32.856,54.1693,180.5966,54.2332
2015-08-17,26.761,8.8882,33.044,54.3129,181.6056,54.5169
2015-08-18,26.751,8.8958,32.807,54.4246,181.0795,53.9148
2015-08-19,26.646,8.7935,33.045,53.9379,179.648,52.759
2015-08-20,25.789,8.5626,32.342,52.6134,175.8967,51.6101
2015-08-21,24.724,8.4868,30.624,50.7463,170.6018,49.9214
2015-08-24,23.169,8.1328,29.481,48.0733,163.4183,47.5613
2015-08-25,23.319,8.3089,29.103,47.8021,161.4952,47.5544
2015-08-26,25.039,8.5872,31.431,50.1957,167.6956,50.1774
2015-08-27,25.919,8.7462,31.881,51.4484,171.8436,51.8039
2015-08-28,25.901,8.0439,31.519,51.1692,171.8522,51.9561
2015-08-31,25.645,8.042,30.913,51.1452,170.4638,52.0738
2015-09-01,24.827,7.7959,29.89,49.0308,165.3758,49.8868
2015-09-02,25.528,7.9151,30.717,49.9245,168.5149,50.6827
2015-09-03,25.236,7.8962,30.313,50.0122,168.6356,51.0703
2015-09-04,24.95,7.8771,30.035,49.0707,166.083,50.1498
2015-09-08,25.877,7.9802,30.733,50.3952,170.2568,50.8695
2015-09-09,25.845,7.9802,30.636,49.6133,167.9802,49.8314
2015-09-10,26.112,8.0872,31.068,49.9963,168.8943,50.1913
2015-09-11,26.472,8.1693,31.289,49.9165,169.6618,50.3089
2015-09-14,26.069,8.2437,31.162,49.7729,169.0323,50.1705
2015-09-15,26.119,8.2113,31.757,50.7303,171.1451,50.4266
2015-09-16,26.37,8.3984,31.799,51.1772,172.6283,51.4232
2015-09-17,26.944,8.3278,32.145,49.9883,172.2403,51.534
2015-09-18,27.013,8.0719,31.463,48.6239,169.426,50.302
2015-09-21,27.42,7.9668,31.772,49.0308,170.3015,50.7934
2015-09-22,26.92,7.8962,31.135,48.6,168.091,50.3435
2015-09-23,26.804,7.8446,31.118,48.3845,167.8223,50.039
2015-09-24,26.688,7.8675,31.29,48.0494,167.2155,50.3366
2015-09-25,26.213,7.8294,30.599,49.0468,167.1721,50.6827
2015-09-28,25.203,7.6957,29.745,47.8579,162.9766,50.2467
2015-09-29,24.804,7.7205,29.749,47.7462,163.0719,50.5027
2015-09-30,25.595,7.8695,30.421,48.6478,166.1146,51.4578
2015-10-01,26.036,7.7377,30.565,49.0069,166.548,51.2571
2015-10-02,26.627,7.9248,31.345,48.8703,169.0359,52.5168
2015-10-05,27.184,8.112,32.074,49.8427,172.0438,53.1604
2015-10-06,26.874,8.2762,32.272,49.8668,171.4544,53.9079
2015-10-07,27.097,8.2953,32.118,49.9311,172.8587,54.8145
2015-10-08,26.658,8.3984,31.958,49.9311,174.419,55.389
2015-10-09,26.99,8.4805,32.181,49.7704,174.523,54.8561
2015-10-12,27.51,8.3908,32.334,49.6016,174.6877,54.8837
2015-10-13,27.445,8.3106,32.615,49.465,173.5868,54.7868
2015-10-14,27.242,8.2208,32.558,48.2113,172.7547,55.479
2015-10-15,28.122,8.3889,33.087,49.7382,175.4072,56.3925
2015-10-16,28.538,8.4901,33.11,50.1722,176.2047,57.0846
2015-10-19,28.658,8.5397,33.305,50.0034,176.2914,56.0534
2015-10-20,28.044,8.6123,32.514,50.2445,176.0487,55.9427
2015-10-21,27.789,8.7918,32.13,49.8748,174.9738,55.5136
2015-10-22,28.196,8.9713,32.59,50.783,177.9298,57.3684
2015-10-23,29.952,8.66,35.1,51.3295,179.8802,57.4307
2015-10-26,30.431,8.5302,35.639,51.3536,179.4381,56.2126
2015-10-27,30.551,8.45,35.425,51.1446,179.0913,56.1226
2015-10-28,30.855,8.6982,35.648,52.6394,181.1284,56.9462
2015-10-29,31.327,8.7288,35.846,52.4064,181.0244,56.9116
2015-10-30,31.295,8.7975,35.54,51.6348,180.2443,57.2646
2015-11-02,31.418,8.8185,36.056,52.6716,182.3767,59.0225
2015-11-03,31.265,8.9274,36.108,52.8644,182.9055,60.1091
2015-11-04,32.048,8.9465,36.406,52.9207,182.3507,59.507
2015-11-05,32.783,8.9637,36.563,53.3948,182.1687,58.6972
2015-11-06,32.969,8.9407,36.688,55.0182,182.0733,58.4619
2015-11-09,32.775,8.6887,36.245,54.1583,180.3743,57.2122
2015-11-10,32.984,8.7727,36.416,54.3914,180.7904,57.4915
2015-11-11,33.663,8.513,36.77,54.1262,180.0795,56.9819
2015-11-12,33.28,8.5034,36.562,53.0412,177.5657,55.439
2015-11-13,32.118,7.0999,35.85,52.6876,175.5719,54.5244
2015-11-16,32.39,7.2737,36.448,53.4511,178.2418,56.4792
2015-11-17,32.165,7.0961,36.265,53.1457,178.1118,55.823
2015-11-18,33.177,7.2202,37.0,54.2065,180.9377,56.3675
2015-11-19,33.064,7.3443,36.921,54.3753,180.7817,56.0603
2015-11-20,33.423,7.4971,37.83,54.2789,181.4412,55.7043
2015-11-23,33.95,7.182,37.799,53.7485,181.2325,56.0464
2015-11-24,33.558,7.2393,37.414,53.6681,181.4752,57.1634
2015-11-25,33.767,6.9968,37.408,53.7324,181.4492,56.7235
2015-11-27,33.663,6.8765,37.513,53.9815,181.6572,56.7096
2015-11-30,33.24,6.6893,37.13,53.5877,180.9031,57.0098
2015-12-01,33.953,6.6951,38.352,54.3351,182.6281,57.1704
2015-12-02,33.801,6.535,38.119,53.5717,180.7635,55.5367
2015-12-03,33.313,6.3247,37.627,52.8805,178.2332,54.7408
2015-12-04,33.632,6.425,38.341,54.5601,181.7092,55.055
2015-12-07,33.492,6.3806,38.163,53.8449,180.6083,53.6168
2015-12-08,33.867,6.5099,38.119,53.0091,179.3939,52.1019
2015-12-09,33.24,6.2591,37.581,52.6073,177.9991,52.8
2015-12-10,33.116,6.1761,37.473,52.7278,178.4585,52.8419
2015-12-11,32.008,5.7883,36.944,51.4902,174.9998,51.8994
2015-12-14,32.896,5.8404,37.389,51.6509,175.8847,53.0793
2015-12-15,32.932,5.8925,37.17,53.1216,177.7311,55.4529
2015-12-16,33.789,5.8963,37.905,54.2708,180.3309,55.2575
2015-12-17,33.533,5.605,37.472,53.2663,177.583,54.4267
2015-12-18,33.207,5.549,36.966,51.7554,174.4197,53.9519
2015-12-21,33.226,5.5471,37.389,52.6716,175.8578,53.938
2015-12-22,33.158,5.5182,37.5,52.7841,177.4536,54.2103
2015-12-23,33.185,5.5471,37.515,53.6279,179.651,55.9835
2015-12-24,33.14,5.4738,37.42,53.5234,179.3545,55.3831
2015-12-28,33.76,5.4931,38.126,53.3466,178.9447,54.9712
2015-12-29,34.699,5.4854,38.83,53.9011,180.8544,55.2644
2015-12-30,34.454,5.495,38.55,53.5154,179.5725,54.5314
2015-12-31,33.795,5.4101,37.944,53.0653,177.7762,54.4197
2016-01-04,31.85,5.4622,37.092,51.4715,175.2903,54.0776
2016-01-05,31.69,5.551,37.129,51.5605,175.5875,54.5384
2016-01-06,31.633,5.4738,37.181,50.8162,173.3726,54.0846
2016-01-07,30.397,5.4892,36.32,48.7612,169.2131,53.2189
2016-01-08,30.353,5.4738,35.724,47.669,167.3583,52.1438
2016-01-11,30.887,5.6687,35.802,47.5962,167.5214,51.4456
2016-01-12,30.895,5.3792,36.304,47.7014,168.8737,52.4998
2016-01-13,29.091,5.1979,35.028,46.3907,164.6612,52.814
2016-01-14,29.65,4.9355,35.736,47.0865,167.3644,55.2365
2016-01-15,28.509,4.9471,34.723,46.148,163.7718,54.1614
2016-01-19,28.724,4.922,35.09,46.1237,163.9898,53.3376
2016-01-20,28.589,4.8602,34.923,44.9102,161.8882,51.0896
2016-01-21,28.751,4.8795,35.33,44.6998,162.7951,51.7319
2016-01-22,29.819,4.9528,36.263,46.0752,166.1349,53.4563
2016-01-25,29.827,4.8351,35.584,45.0315,163.6235,51.6481
2016-01-26,30.063,5.0281,35.652,46.1804,165.8559,53.547
2016-01-27,29.168,5.0455,35.0,46.148,164.0508,52.5627
2016-01-28,31.768,4.9606,36.548,46.3422,164.9054,53.7495
2016-01-29,29.35,5.057,37.148,48.1383,168.926,54.3499
2016-02-01,28.74,5.1728,37.6,47.6205,168.8643,53.2608
2016-02-02,27.605,5.0011,38.233,46.1399,165.821,52.074
2016-02-03,26.554,5.0493,36.348,46.4474,166.8151,54.7897
2016-02-04,26.813,5.2114,35.401,47.2483,167.0767,55.7322
2016-02-05,25.107,5.1767,34.179,46.7224,163.8938,55.9067
2016-02-08,24.405,5.3812,34.137,45.7435,161.6877,56.6607
2016-02-09,24.104,5.2326,33.906,45.4684,161.6964,56.4142
2016-02-10,24.524,5.1419,34.206,44.9183,161.5569,55.8999
2016-02-11,25.191,5.1458,34.156,42.9361,159.4553,56.076
2016-02-12,25.354,5.2056,34.12,46.5121,162.7428,57.0834
2016-02-16,26.055,5.4024,34.55,47.2079,165.4896,57.2173
2016-02-17,26.705,5.5452,35.42,47.5477,168.1928,57.7668
2016-02-18,26.25,5.6416,34.868,46.771,167.504,58.0838
2016-02-19,26.745,5.4391,35.046,46.7791,167.4255,58.119
2016-02-22,27.975,5.6359,35.323,47.3859,169.8497,58.0415
2016-02-23,27.647,5.6802,34.793,45.4037,167.7045,57.2243
2016-02-24,27.702,5.7671,34.978,45.4199,168.4719,57.4286
2016-02-25,27.758,5.7806,35.288,46.1237,170.5124,57.7738
2016-02-26,27.762,5.8925,35.254,46.5525,170.1193,57.5906
2016-02-29,27.626,5.9465,34.889,45.5493,168.7858,56.4635
2016-03-01,28.952,5.9696,35.941,47.8956,172.7534,57.2595
2016-03-02,29.011,6.0372,35.943,48.3486,173.5295,58.2599
2016-03-03,28.875,6.3112,35.621,48.5104,174.2053,58.0486
2016-03-04,28.757,6.0945,35.545,48.5832,174.7765,57.9711
2016-03-07,28.14,5.9989,34.758,48.4943,174.916,59.4998
2016-03-08,28.013,5.8779,34.699,47.5558,173.0063,58.2106
2016-03-09,27.974,6.1062,35.262,47.8308,173.8609,58.0486
2016-03-10,27.946,5.9404,35.641,47.4182,174.0004,57.8936
2016-03-11,28.481,6.0009,36.341,48.0088,176.8083,57.9006
2016-03-14,28.669,6.1785,36.525,47.8308,176.5816,58.0556
2016-03-15,28.851,6.0067,36.417,47.8956,176.2938,58.3444
2016-03-16,28.714,6.2272,36.805,47.669,177.314,58.3797
2016-03-17,27.972,6.1199,36.889,47.5315,178.4389,59.2462
2016-03-18,27.604,6.0165,36.88,48.9311,179.1397,59.3166
2016-03-21,27.699,6.0204,37.105,48.915,179.3939,58.908
2016-03-22,28.024,5.8896,37.038,48.737,179.2975,59.2602
2016-03-23,28.482,5.9267,36.903,48.4943,178.1135,58.9996
2016-03-24,29.148,5.9072,36.765,48.1221,178.0353,59.1616
2016-03-28,28.994,5.8721,36.677,48.0574,178.1405,59.3307
2016-03-29,29.693,6.1492,37.239,47.758,179.7891,59.5491
2016-03-30,29.935,6.198,37.527,48.3082,180.5772,59.542
2016-03-31,29.682,6.1921,37.248,47.9117,180.139,58.8869
2016-04-01,29.925,6.116,37.496,48.4376,181.3661,58.4431
2016-04-04,29.66,6.036,37.265,48.2501,180.7788,58.5839
2016-04-05,29.307,5.9111,36.89,47.5655,178.9725,57.9147
2016-04-06,30.104,5.8721,37.285,47.9323,180.9278,58.6896
2016-04-07,29.571,5.6828,37.014,46.7179,178.7628,58.0274
2016-04-08,29.73,5.755,36.957,47.0602,179.2442,58.6192
2016-04-11,29.797,5.8311,36.805,47.4351,178.8243,58.6967
2016-04-12,30.158,5.8721,37.155,48.3154,180.4896,59.4223
2016-04-13,30.741,6.1414,37.586,50.3611,182.3134,59.7604
2016-04-14,31.038,6.1765,37.66,51.0131,182.3214,60.1831
2016-04-15,31.295,6.2038,37.95,50.4263,182.1198,59.859
2016-04-18,31.768,6.2858,38.331,50.7523,183.3988,60.4297
2016-04-19,31.395,6.3326,37.697,51.6081,183.978,60.7326
2016-04-20,31.65,6.4185,37.634,52.3579,184.1533,61.1482
2016-04-21,31.55,6.3053,37.957,51.8363,183.1629,61.1412
2016-04-22,31.025,6.4009,35.939,52.1379,183.1629,61.6625
2016-04-25,31.31,6.4009,36.158,51.8363,182.8473,61.5216
2016-04-26,30.844,6.5024,35.407,52.1053,183.1183,61.7329
2016-04-27,30.329,6.5141,35.292,52.252,183.496,62.3177
2016-04-28,30.1,6.4204,34.551,51.8363,181.8284,62.0147
2016-04-29,32.98,6.4009,34.651,51.5103,180.8496,62.2754
2016-05-02,34.193,6.3151,34.911,51.9912,182.2864,62.7897
2016-05-03,33.566,6.1082,34.618,50.9887,180.6992,62.0711
2016-05-04,33.545,5.9989,34.785,50.1818,179.6919,61.9513
2016-05-05,32.955,5.876,35.072,49.9128,179.6569,62.0218
2016-05-06,33.698,5.8721,35.556,50.2062,180.3143,62.3529
2016-05-09,33.988,5.8916,35.645,49.8884,180.4625,62.3951
2016-05-10,35.154,5.956,36.159,50.5649,182.7071,63.3955
2016-05-11,35.662,5.6984,35.765,50.3774,180.9979,63.09
2016-05-12,35.896,5.6789,35.665,50.3448,181.0505,63.701
2016-05-13,35.496,5.6067,35.542,49.8802,179.4728,62.9835
2016-05-16,35.533,5.6633,35.825,50.2551,181.2433,63.6299
2016-05-17,34.764,5.554,35.312,50.2551,179.5524,63.6015
2016-05-18,34.873,5.4701,35.332,52.1949,179.6043,63.4736
2016-05-19,34.926,5.5715,35.016,51.6652,178.982,64.0135
2016-05-20,35.14,5.5579,35.487,51.763,180.1127,63.7507
2016-05-23,34.838,5.5559,35.212,51.7222,179.8672,63.6512
2016-05-24,35.21,5.6008,36.005,52.6024,182.1987,63.701
2016-05-25,35.418,5.8018,36.264,53.4012,183.4346,64.1201
2016-05-26,35.746,5.8506,36.206,53.0018,183.4872,63.7933
2016-05-27,35.612,5.6203,36.633,53.3278,184.276,63.9425
2016-05-31,36.14,5.6789,36.786,53.1974,183.9254,63.2392
2016-06-01,35.972,5.6496,36.707,53.5397,184.3023,63.3955
2016-06-02,36.412,5.6379,36.52,53.6375,184.8633,62.8911
2016-06-03,36.277,5.5871,36.117,52.6839,184.3111,62.7774
2016-06-06,36.337,5.6287,35.828,53.2056,185.249,63.4665
2016-06-07,36.187,5.6267,35.832,53.0263,185.5382,64.4398
2016-06-08,36.332,5.5812,36.414,53.1811,186.143,64.4966
2016-06-09,36.383,5.3914,36.429,52.7736,185.8888,64.4113
2016-06-10,35.896,5.2451,35.971,52.0319,184.127,63.9212
2016-06-13,35.762,5.1463,35.918,51.5673,182.7064,64.3545
2016-06-14,35.965,5.087,35.914,50.5975,182.3477,64.2408
2016-06-15,35.713,5.166,35.946,50.5078,182.0936,64.049
2016-06-16,35.876,5.1265,35.518,50.7116,182.637,64.8021
2016-06-17,35.32,5.17,34.586,50.7605,181.9573,64.4469
2016-06-20,35.701,5.2194,34.686,50.8338,183.1291,64.731
2016-06-21,35.791,5.1087,34.797,51.3065,183.6489,65.0223
2016-06-22,35.53,5.1403,34.873,51.1109,183.3493,64.7665
2016-06-23,36.104,5.2056,35.094,52.2031,185.737,65.2141
2016-06-24,34.948,5.0098,33.761,48.5762,178.9705,63.502
2016-06-27,34.568,5.0415,33.413,46.9542,175.8603,63.1255
2016-06-28,35.398,5.1502,34.002,48.511,179.0319,64.5818
2016-06-29,35.78,5.2214,34.206,49.8802,182.0806,65.6829
