ReportDate,Barrid,YieldPerc,TotalRiskPerc,SpecRiskPerc,HistBeta,PredBeta,DataDate
2019.10.08,DA109942,3.951581,12.71595,4.956553,0.924796,0.957814,2019.10.08
2019.10.09,DA001517,2.387193,16.23475,3.668421,0.963255,1.285594,2019.10.09
2019.10.09,DA109942,3.953717,12.57157,5.031824,0.923671,0.948425,2019.10.09
2019.10.10,DA001974,3.646549,12.90878,2.349783,1.347083,1.255303,2019.10.10
2019.10.10,DA001517,2.380425,16.09475,3.700009,0.962972,1.267751,2019.10.10
2019.10.10,DA109942,3.953717,12.44265,5.11051,0.924494,0.932464,2019.10.10
2019.10.11,DA001974,3.650509,13.54167,2.347018,1.345158,1.264679,2019.10.11
2019.10.11,DA001517,2.391278,16.65631,3.717463,0.96321,1.262008,2019.10.11
2019.10.11,DA109942,3.953717,12.85988,5.151561,0.922215,0.92671,2019.10.11
2019.10.14,DA001517,2.397051,16.70589,3.797569,0.962687,1.29802,2019.10.14
2019.10.14,DA109942,3.951636,13.2435,5.328564,0.920206,0.980655,2019.10.14
2019.10.15,DA001517,2.397936,16.38006,3.84302,0.959174,1.277834,2019.10.15
2019.10.15,DA109942,3.945225,13.12094,5.594719,0.92195,0.965103,2019.10.15
2019.10.16,DA001974,3.64785,13.22767,2.417174,1.345188,1.274704,2019.10.16
2019.10.16,DA001517,2.395709,16.20008,3.820737,0.961763,1.265605,2019.10.16
2019.10.16,DA109942,3.943995,13.03724,5.641172,0.923873,0.959661,2019.10.16
2019.10.17,DA001517,2.398564,15.79052,3.784069,0.96029,1.255903,2019.10.17
2019.10.17,DA109942,3.953231,12.757,5.638838,0.927284,0.952421,2019.10.17
2019.10.18,DA001517,2.400287,15.66133,3.784697,0.958437,1.249509,2019.10.18
2019.10.18,DA109942,3.955724,12.73236,5.650721,0.927277,0.954101,2019.10.18
2019.10.21,DA001517,2.403539,15.93421,3.864917,0.958247,1.263281,2019.10.21
2019.10.21,DA109942,3.9613,12.8296,5.655992,0.925839,0.955795,2019.10.21
2019.10.22,DA001517,2.402739,16.27163,3.883336,0.960075,1.307651,2019.10.22
2019.10.22,DA109942,3.958916,13.14677,5.900587,0.926643,0.990192,2019.10.22
2019.10.23,DA001517,2.39971,16.20453,3.93777,0.959948,1.292175,2019.10.23
2019.10.23,DA109942,3.961041,13.08611,5.864899,0.926816,0.974203,2019.10.23
2019.10.24,DA001517,2.398921,16.36579,3.9658,0.959987,1.275487,2019.10.24
2019.10.24,DA109942,3.961649,13.31931,5.998882,0.926602,0.967657,2019.10.24
2019.10.25,DA001517,2.39296,16.5667,4.02709,0.96131,1.276914,2019.10.25
2019.10.25,DA109942,3.960292,13.47585,6.081247,0.927094,0.968069,2019.10.25
2019.10.28,DA001974,3.656217,13.39049,2.566372,1.344595,1.29093,2019.10.28
2019.10.28,DA001517,2.386948,16.36799,4.013768,0.962711,1.277701,2019.10.28
2019.10.28,DA109942,3.958179,13.32649,6.034587,0.926708,0.971517,2019.10.28
2019.10.29,DA001974,3.653562,13.18403,2.629235,1.343325,1.284291,2019.10.29
2019.10.29,DA001517,2.388094,16.17807,4.009502,0.962583,1.280703,2019.10.29
2019.10.29,DA109942,3.953976,13.25409,6.180314,0.927858,0.973513,2019.10.29
2019.10.30,DA001974,3.648886,13.01098,2.640814,1.34257,1.243123,2019.10.30
2019.10.30,DA001517,2.385928,16.03522,4.008963,0.963696,1.245746,2019.10.30
2019.10.30,DA109942,3.95225,13.08396,6.062364,0.927511,0.938071,2019.10.30
2019.10.31,DA001517,2.391027,15.81377,4.097745,0.962695,1.240692,2019.10.31
2019.10.31,DA109942,3.722599,12.94588,6.141526,0.928058,0.931687,2019.10.31
2019.11.01,DA001517,2.391892,15.80812,4.127889,0.962346,1.244553,2019.11.01
2019.11.01,DA109942,3.727958,12.95985,6.193841,0.929283,0.932837,2019.11.01
2019.11.04,DA001974,3.6576,13.70661,2.830281,1.389336,1.340549,2019.11.04
2019.11.04,DA001517,2.395792,16.32425,4.133465,0.964232,1.299862,2019.11.04
2019.11.04,DA109942,3.721389,13.32887,6.292,0.934103,0.975946,2019.11.04
2019.11.05,DA001974,3.655584,13.76531,2.954808,1.39392,1.315937,2019.11.05
2019.11.05,DA001517,2.399044,16.38367,4.085803,0.968304,1.281226,2019.11.05
2019.11.05,DA109942,3.7181,13.39927,6.270012,0.938279,0.959502,2019.11.05
2019.11.06,DA001974,3.655623,13.49588,2.948162,1.395242,1.2863,2019.11.06
2019.11.06,DA001517,2.396609,16.07443,4.159051,0.971316,1.251171,2019.11.06
2019.11.06,DA109942,3.713864,13.12752,6.172046,0.941312,0.933795,2019.11.06
2019.11.07,DA001974,3.655962,13.39773,2.825989,1.395611,1.293574,2019.11.07
2019.11.07,DA001517,2.399605,15.95356,4.06923,0.970301,1.25736,2019.11.07
2019.11.07,DA109942,3.71696,13.00016,5.994806,0.942826,0.936754,2019.11.07
2019.11.08,DA001974,3.66433,13.41616,2.846023,1.39484,1.274282,2019.11.08
2019.11.08,DA001517,2.404313,15.95669,4.054541,0.969981,1.240082,2019.11.08
2019.11.08,DA109942,3.723597,13.02245,5.974547,0.942585,0.925651,2019.11.08
2019.11.11,DA001974,3.662133,13.76378,2.724259,1.395718,1.297989,2019.11.11
2019.11.11,DA001517,2.40796,16.19108,3.985364,0.969174,1.258063,2019.11.11
2019.11.11,DA109942,3.72056,13.14355,5.862001,0.941985,0.940613,2019.11.11
2019.11.12,DA001974,3.652801,13.3429,2.841243,1.397778,1.282952,2019.11.12
2019.11.12,DA001517,2.410422,15.67145,3.906404,0.970655,1.243264,2019.11.12
2019.11.12,DA109942,3.720247,12.7608,5.788277,0.945383,0.929315,2019.11.12
2019.11.13,DA001974,3.651342,13.66303,2.811273,1.402548,1.31313,2019.11.13
2019.11.13,DA001517,2.411671,15.95099,3.897887,0.968337,1.268899,2019.11.13
2019.11.13,DA109942,3.725998,12.95712,5.692665,0.94449,0.951682,2019.11.13
2019.11.14,DA001517,2.399823,15.83421,3.900787,0.962413,1.252636,2019.11.14
2019.11.14,DA109942,3.73255,12.90536,5.686058,0.942822,0.948061,2019.11.14
2019.11.15,DA001974,3.65449,13.34313,2.756594,1.409557,1.30848,2019.11.15
2019.11.15,DA001517,2.404119,15.5364,3.856739,0.962048,1.252402,2019.11.15
2019.11.15,DA109942,3.727907,12.61883,5.563535,0.943514,0.947856,2019.11.15
2019.11.18,DA001974,3.647864,12.92235,2.714186,1.411386,1.298569,2019.11.18
2019.11.18,DA001517,2.402051,15.00766,3.809815,0.961374,1.238004,2019.11.18
2019.11.18,DA109942,3.72466,12.25537,5.514253,0.943827,0.940649,2019.11.18
2019.11.19,DA001974,3.640655,13.51244,2.62806,1.412876,1.312856,2019.11.19
2019.11.19,DA001517,2.407588,15.65436,3.781331,0.962337,1.238174,2019.11.19
2019.11.19,DA109942,3.723316,12.69069,5.531951,0.94794,0.948267,2019.11.19
2019.11.20,DA001974,3.647433,13.41326,2.572291,1.412594,1.313822,2019.11.20
2019.11.20,DA001517,2.409179,15.70704,3.726076,0.958772,1.251794,2019.11.20
2019.11.20,DA109942,3.725452,12.61452,5.418639,0.947941,0.953609,2019.11.20
2019.11.21,DA001974,3.650135,13.62368,2.581829,1.410441,1.335205,2019.11.21
2019.11.21,DA001517,2.408877,16.22359,3.702853,0.959733,1.295133,2019.11.21
2019.11.21,DA109942,3.730465,12.78591,5.403462,0.9474,0.969816,2019.11.21
2019.11.22,DA001974,3.647806,13.82885,2.648975,1.41039,1.362334,2019.11.22
2019.11.22,DA001517,2.412321,16.4559,3.748756,0.962503,1.318477,2019.11.22
2019.11.22,DA109942,3.732345,12.92109,5.391404,0.94632,0.985711,2019.11.22
2019.11.25,DA001974,3.64546,14.26521,2.728378,1.410702,1.389352,2019.11.25
2019.11.25,DA001517,2.407044,16.96965,3.815985,0.964081,1.342513,2019.11.25
2019.11.25,DA109942,3.731324,13.2757,5.50913,0.947066,1.001315,2019.11.25
2019.11.26,DA001974,3.646853,14.29414,2.742967,1.411305,1.391277,2019.11.26
2019.11.26,DA001517,2.407621,17.00605,3.848603,0.965501,1.336187,2019.11.26
2019.11.26,DA109942,3.732392,13.33121,5.570621,0.947406,0.998997,2019.11.26
2019.11.27,DA001974,3.647187,14.43224,2.786537,1.410565,1.404177,2019.11.27
2019.11.27,DA001517,2.408384,17.16049,3.884586,0.967374,1.348055,2019.11.27
2019.11.27,DA109942,3.730315,13.49057,5.581403,0.946526,1.014866,2019.11.27
2019.11.28,DA001974,3.640821,13.96631,2.705406,1.410113,1.412429,2019.11.28
2019.11.28,DA001517,2.407041,16.6033,3.801113,0.966944,1.354581,2019.11.28
2019.11.28,DA109942,3.729444,13.08008,5.441593,0.945002,1.023442,2019.11.28
2019.11.29,DA001517,2.382909,16.52573,3.705955,0.968535,1.364105,2019.11.29
2019.11.29,DA109942,3.655396,13.02904,5.302386,0.944268,1.035418,2019.11.29
2019.12.02,DA001517,2.383173,16.28286,3.678308,0.970444,1.359448,2019.12.02
2019.12.02,DA109942,3.652946,12.85313,5.287637,0.945378,1.028221,2019.12.02
2019.12.03,DA001517,2.379597,15.57307,3.657248,0.971652,1.354253,2019.12.03
2019.12.03,DA109942,3.661517,12.31004,5.197213,0.946262,1.019109,2019.12.03
2019.12.04,DA001974,3.729423,12.92705,2.481583,1.412638,1.405405,2019.12.04
2019.12.04,DA001517,2.380256,15.21705,3.596078,0.971557,1.344651,2019.12.04
2019.12.04,DA109942,3.662756,11.98787,5.103913,0.944882,1.002933,2019.12.04
2019.12.05,DA001974,3.72682,13.11206,2.491536,1.413756,1.389974,2019.12.05
2019.12.05,DA001517,2.384939,15.50093,3.543955,0.972002,1.330386,2019.12.05
2019.12.05,DA109942,3.651989,12.20938,5.058928,0.947699,0.99746,2019.12.05
2019.12.06,DA001974,3.71958,13.03392,2.385723,1.416618,1.391249,2019.12.06
2019.12.06,DA001517,2.381392,15.4232,3.507982,0.971304,1.335019,2019.12.06
2019.12.06,DA109942,3.653612,12.1459,4.99896,0.947865,0.999183,2019.12.06
2019.12.09,DA001974,3.715399,12.9387,2.47873,1.415695,1.395947,2019.12.09
2019.12.09,DA001517,2.38865,15.33929,3.572617,0.97237,1.341963,2019.12.09
2019.12.09,DA109942,3.64695,12.12184,5.020983,0.949745,1.007306,2019.12.09
2019.12.10,DA001974,3.716038,12.56273,2.421162,1.416161,1.389256,2019.12.10
2019.12.10,DA001517,2.388071,14.90324,3.499353,0.974791,1.330888,2019.12.10
2019.12.10,DA109942,3.651263,11.77854,4.931004,0.948115,0.999883,2019.12.10
2019.12.11,DA001974,3.713055,12.41122,2.423218,1.417341,1.395743,2019.12.11
2019.12.11,DA001517,2.388275,14.69845,3.473718,0.978403,1.333311,2019.12.11
2019.12.11,DA109942,3.646685,11.6717,4.943185,0.949823,1.005725,2019.12.11
2019.12.12,DA001974,3.702871,12.39777,2.507393,1.420636,1.391816,2019.12.12
2019.12.12,DA001517,2.393856,14.83224,3.646326,0.984694,1.345231,2019.12.12
2019.12.12,DA109942,3.63214,11.96453,5.475851,0.955749,1.012996,2019.12.12
2019.12.13,DA001974,3.698607,13.8286,2.633967,1.427661,1.392641,2019.12.13
2019.12.13,DA001517,2.400845,16.6365,3.754363,0.995027,1.371759,2019.12.13
2019.12.13,DA109942,3.622063,12.99224,5.690055,0.961789,0.991424,2019.12.13
2019.12.16,DA001974,3.700723,13.74786,2.653577,1.429618,1.395365,2019.12.16
2019.12.16,DA001517,2.39596,16.56677,3.760313,1.001291,1.378667,2019.12.16
2019.12.16,DA109942,3.626268,13.01644,5.791862,0.966945,0.99519,2019.12.16
2019.12.17,DA001974,3.698285,13.73415,2.710726,1.432353,1.386683,2019.12.17
2019.12.17,DA001517,2.397513,16.66686,4.002977,1.014859,1.381316,2019.12.17
2019.12.17,DA109942,3.614502,13.18254,5.946384,0.977528,1.006738,2019.12.17
2019.12.18,DA001974,3.698286,13.04576,2.738227,1.430639,1.38026,2019.12.18
2019.12.18,DA001517,2.402295,15.8305,3.976381,1.016137,1.374021,2019.12.18
2019.12.18,DA109942,3.617821,12.63832,5.882411,0.977231,1.007862,2019.12.18
2019.12.19,DA001974,3.70598,12.66531,2.726243,1.42711,1.378656,2019.12.19
2019.12.19,DA001517,2.401172,15.39075,3.897263,1.016498,1.375571,2019.12.19
2019.12.19,DA109942,3.628658,12.30793,5.763855,0.973265,1.009962,2019.12.19
2019.12.20,DA001974,3.710184,12.60825,2.713826,1.424379,1.380474,2019.12.20
2019.12.20,DA001517,2.397497,15.38659,3.870262,1.018324,1.380435,2019.12.20
2019.12.20,DA109942,3.638643,12.33303,5.840258,0.968575,1.015912,2019.12.20
2019.12.23,DA001974,3.710431,12.39109,2.621455,1.424838,1.391134,2019.12.23
2019.12.23,DA001517,2.395213,15.11394,3.812753,1.017117,1.388379,2019.12.23
2019.12.23,DA109942,3.634086,12.21125,5.873307,0.968277,1.028719,2019.12.23
2019.12.24,DA001974,3.710735,11.84428,2.583287,1.423923,1.395676,2019.12.24
2019.12.24,DA001517,2.395921,14.472,3.689939,1.016549,1.392314,2019.12.24
2019.12.24,DA109942,3.63779,11.7102,5.682567,0.968256,1.0317,2019.12.24
2019.12.25,DA001974,3.710735,11.12045,2.443663,1.423674,1.374992,2019.12.25
2019.12.25,DA001517,2.395921,13.6019,3.505579,1.01648,1.373806,2019.12.25
2019.12.25,DA109942,3.636461,11.05504,5.41022,0.968693,1.017301,2019.12.25
2019.12.26,DA001974,3.710735,10.69808,2.381857,1.423078,1.374893,2019.12.26
2019.12.26,DA001517,2.399487,13.14452,3.413821,1.017316,1.379209,2019.12.26
2019.12.26,DA109942,3.63588,10.66393,5.253496,0.967882,1.018718,2019.12.26
2019.12.27,DA001974,3.706581,11.00162,2.462073,1.424463,1.397041,2019.12.27
2019.12.27,DA001517,2.341586,13.51258,3.485843,1.006922,1.392764,2019.12.27
2019.12.27,DA109942,3.633299,10.97535,5.377667,0.967414,1.039949,2019.12.27
2019.12.30,DA001974,3.704544,11.2895,2.597809,1.424713,1.410949,2019.12.30
2019.12.30,DA001517,2.334919,13.86249,3.537616,1.007993,1.407836,2019.12.30
2019.12.30,DA109942,3.640724,11.21804,5.467595,0.963954,1.044177,2019.12.30
2019.12.31,DA001974,3.483513,10.9624,2.581172,1.424232,1.429406,2019.12.31
2019.12.31,DA001517,2.199431,13.45516,3.479025,1.010349,1.426372,2019.12.31
2019.12.31,DA109942,3.46891,10.90197,5.3697,0.963489,1.054657,2019.12.31
2020.01.01,DA001974,3.483513,10.10694,2.387231,1.424938,1.43098,2020.01.01
2020.01.01,DA001517,2.199431,12.40689,3.20417,1.010789,1.427844,2020.01.01
2020.01.01,DA109942,3.46891,10.06581,4.945422,0.963833,1.060345,2020.01.01
2020.01.02,DA001974,3.468166,12.12031,2.518009,1.429624,1.518929,2020.01.02
2020.01.02,DA001517,2.193265,14.78226,3.449728,1.009022,1.473321,2020.01.02
2020.01.02,DA109942,3.460312,11.80909,5.408996,0.967146,1.112368,2020.01.02
2020.01.03,DA001974,3.465985,12.21242,2.59463,1.429721,1.542632,2020.01.03
2020.01.03,DA001517,2.195465,15.02405,3.542872,1.007695,1.502273,2020.01.03
2020.01.03,DA109942,3.470042,11.90722,5.511039,0.966541,1.124353,2020.01.03
2020.01.06,DA001974,3.473338,13.07158,2.649358,1.428565,1.482306,2020.01.06
2020.01.06,DA001517,2.194719,16.21563,3.670585,1.007695,1.464026,2020.01.06
2020.01.06,DA109942,3.479395,12.64866,5.707122,0.964214,1.08097,2020.01.06
2020.01.07,DA001974,3.458038,13.35586,2.765877,1.430737,1.433354,2020.01.07
2020.01.07,DA001517,2.18717,16.46613,3.67231,1.005527,1.41167,2020.01.07
2020.01.07,DA109942,3.472782,12.91526,5.698909,0.960941,1.039693,2020.01.07
2020.01.08,DA001974,3.459967,13.92206,2.816853,1.430643,1.43154,2020.01.08
2020.01.08,DA001517,2.189102,17.39714,4.012388,1.008305,1.411638,2020.01.08
2020.01.08,DA109942,3.4636,13.44876,5.818124,0.965063,1.04485,2020.01.08
2020.01.09,DA001974,3.450572,14.84112,2.831138,1.434319,1.429113,2020.01.09
2020.01.09,DA001517,2.186569,18.58509,4.051025,1.011,1.421585,2020.01.09
2020.01.09,DA109942,3.454714,14.24916,5.907949,0.966601,1.05069,2020.01.09
2020.01.10,DA001974,3.442073,14.43805,2.858594,1.435758,1.404885,2020.01.10
2020.01.10,DA001517,2.182581,18.13855,4.037129,1.015356,1.406895,2020.01.10
2020.01.10,DA109942,3.451166,13.88745,5.848185,0.966479,1.032488,2020.01.10
2020.01.13,DA001974,3.43536,14.97381,2.940797,1.436969,1.436165,2020.01.13
2020.01.13,DA001517,2.17735,18.87914,4.148469,1.021857,1.448068,2020.01.13
2020.01.13,DA109942,3.453468,14.47941,5.971172,0.96414,1.069694,2020.01.13
2020.01.14,DA001974,3.437222,14.59051,3.088329,1.433441,1.391968,2020.01.14
2020.01.14,DA001517,2.181373,18.43035,4.09821,1.023425,1.416999,2020.01.14
2020.01.14,DA109942,3.45198,14.22783,5.962416,0.966515,1.0475,2020.01.14
2020.01.15,DA001974,3.439615,14.16243,3.104058,1.432127,1.389738,2020.01.15
2020.01.15,DA001517,2.178254,17.92503,4.20168,1.02268,1.414935,2020.01.15
2020.01.15,DA109942,3.458802,13.84565,5.936637,0.960198,1.041954,2020.01.15
2020.01.16,DA001974,3.435524,13.91969,3.06685,1.428204,1.39585,2020.01.16
2020.01.16,DA001517,2.179073,17.74574,4.31921,1.026153,1.433619,2020.01.16
2020.01.16,DA109942,3.466386,13.76502,6.204612,0.953106,1.049389,2020.01.16
2020.01.17,DA001974,3.438318,13.74251,3.037124,1.425968,1.372345,2020.01.17
2020.01.17,DA001517,2.181361,17.59328,4.39413,1.026744,1.412679,2020.01.17
2020.01.17,DA109942,3.471142,13.65479,6.256729,0.951717,1.033436,2020.01.17
2020.01.20,DA001974,3.44065,14.38923,3.176908,1.422237,1.387699,2020.01.20
2020.01.20,DA001517,2.187824,18.532,4.560757,1.029296,1.438348,2020.01.20
2020.01.20,DA109942,3.472575,14.36554,6.443618,0.95084,1.053416,2020.01.20
2020.01.21,DA001974,3.448244,15.0878,3.15534,1.422474,1.414399,2020.01.21
2020.01.21,DA001517,2.190345,18.91433,4.491476,1.023927,1.438608,2020.01.21
2020.01.21,DA109942,3.472575,14.64977,6.367871,0.950282,1.049162,2020.01.21
2020.01.22,DA001974,3.440681,15.5496,3.298453,1.423611,1.428332,2020.01.22
2020.01.22,DA001517,2.191774,19.46929,4.676163,1.023007,1.448211,2020.01.22
2020.01.22,DA109942,3.472575,15.12841,6.544736,0.952445,1.053721,2020.01.22
2020.01.23,DA001974,3.4436,15.81914,3.21106,1.423698,1.439452,2020.01.23
2020.01.23,DA001517,2.190006,19.54077,4.639715,1.012374,1.443251,2020.01.23
2020.01.23,DA109942,3.472575,15.27147,6.49622,0.947511,1.056123,2020.01.23
2020.01.24,DA001974,3.4431,15.06081,3.096269,1.422843,1.426665,2020.01.24
2020.01.24,DA001517,2.190006,18.63235,4.392906,1.009539,1.436807,2020.01.24
2020.01.24,DA109942,3.472575,14.49469,6.145032,0.943689,1.043356,2020.01.24
2020.01.27,DA001974,3.4431,14.18577,2.953597,1.420472,1.364745,2020.01.27
2020.01.27,DA001517,2.190006,17.56967,4.162633,1.008474,1.377086,2020.01.27
2020.01.27,DA109942,3.472575,13.66608,5.819846,0.942891,1.000741,2020.01.27
2020.01.28,DA001974,3.4431,14.31715,2.836366,1.414181,1.361349,2020.01.28
2020.01.28,DA001517,2.1871,18.42858,4.073787,1.014095,1.405136,2020.01.28
2020.01.28,DA109942,3.472575,13.67238,5.67298,0.935666,0.995387,2020.01.28
2020.01.29,DA001974,3.433046,14.79625,2.773704,1.414916,1.396943,2020.01.29
2020.01.29,DA001517,2.18473,18.58953,4.041967,1.018647,1.420492,2020.01.29
2020.01.29,DA109942,3.472575,13.68514,5.598463,0.932052,0.994825,2020.01.29
2020.01.30,DA001974,3.438947,15.63887,2.974033,1.41673,1.392577,2020.01.30
2020.01.30,DA001517,2.188761,19.21282,3.997957,1.023653,1.401775,2020.01.30
2020.01.30,DA109942,3.467286,15.71088,5.590164,0.944144,1.013424,2020.01.30
2020.01.31,DA001974,3.725553,15.50328,3.075964,1.422439,1.396696,2020.01.31
2020.01.31,DA001517,2.24987,19.16256,3.908567,1.037118,1.418643,2020.01.31
2020.01.31,DA109942,3.618853,15.50504,5.500887,0.953885,1.031739,2020.01.31
2020.02.03,DA001974,3.710814,17.46719,3.453981,1.42351,1.417216,2020.02.03
2020.02.03,DA001517,2.243366,21.12222,4.497974,1.027413,1.404734,2020.02.03
2020.02.03,DA109942,3.624795,17.07915,6.16781,0.966666,1.04016,2020.02.03
2020.02.04,DA001974,3.692739,19.58206,3.529742,1.422725,1.446458,2020.02.04
2020.02.04,DA001517,2.234862,23.64584,4.989125,1.028242,1.433503,2020.02.04
2020.02.04,DA109942,3.616067,19.2729,6.824024,0.975975,1.081521,2020.02.04
2020.02.05,DA001974,3.696065,19.1808,3.452979,1.42398,1.439584,2020.02.05
2020.02.05,DA001517,2.242582,23.1855,5.025188,1.02861,1.426323,2020.02.05
2020.02.05,DA109942,3.610641,18.97137,6.828444,0.977446,1.078129,2020.02.05
2020.02.06,DA001974,3.701484,20.08404,3.444098,1.426836,1.423779,2020.02.06
2020.02.06,DA001517,2.243231,24.39355,5.09446,1.041833,1.429726,2020.02.06
2020.02.06,DA109942,3.611308,19.74846,6.904232,0.977688,1.076125,2020.02.06
2020.02.07,DA001974,3.700794,19.80924,3.427943,1.419687,1.416507,2020.02.07
2020.02.07,DA001517,2.240633,24.13349,5.10054,1.043661,1.426209,2020.02.07
2020.02.07,DA109942,3.615547,19.54543,6.813375,0.971585,1.061059,2020.02.07
2020.02.10,DA001974,3.707943,19.41323,3.347854,1.418825,1.417096,2020.02.10
2020.02.10,DA001517,2.235223,23.73447,5.055465,1.044146,1.428673,2020.02.10
2020.02.10,DA109942,3.616238,19.27874,6.790633,0.968142,1.063766,2020.02.10
2020.02.11,DA001974,3.7042,19.04596,3.408772,1.422553,1.43599,2020.02.11
2020.02.11,DA001517,2.231699,23.33725,4.949497,1.046795,1.448664,2020.02.11
2020.02.11,DA109942,3.615188,18.88716,6.719976,0.968362,1.072971,2020.02.11
2020.02.12,DA001974,3.704417,18.71612,3.348753,1.423663,1.394869,2020.02.12
2020.02.12,DA001517,2.233454,22.89482,4.856881,1.045566,1.409822,2020.02.12
2020.02.12,DA109942,3.612059,18.61873,6.615417,0.969373,1.047932,2020.02.12
2020.02.13,DA001974,3.702702,18.03941,3.280772,1.421737,1.389895,2020.02.13
2020.02.13,DA001517,2.227926,22.12817,4.824407,1.044513,1.406821,2020.02.13
2020.02.13,DA109942,3.611095,17.9739,6.471936,0.969003,1.042957,2020.02.13
2020.02.14,DA001974,3.707229,17.78789,3.219256,1.420522,1.394295,2020.02.14
2020.02.14,DA001517,2.222746,21.84768,4.823666,1.047018,1.411891,2020.02.14
2020.02.14,DA109942,3.615655,17.70224,6.341279,0.969971,1.046459,2020.02.14
2020.02.17,DA001974,3.702629,17.3126,3.116969,1.419628,1.387123,2020.02.17
2020.02.17,DA001517,2.215542,21.22595,4.755392,1.046012,1.400354,2020.02.17
2020.02.17,DA109942,3.618506,17.21514,6.238081,0.966276,1.036367,2020.02.17
2020.02.18,DA001974,3.703196,17.15188,3.059993,1.418939,1.371483,2020.02.18
2020.02.18,DA001517,2.215511,21.07653,4.671775,1.043544,1.388427,2020.02.18
2020.02.18,DA109942,3.634294,17.05221,6.151493,0.963159,1.029687,2020.02.18
2020.02.19,DA001974,3.697901,17.01633,3.027187,1.41957,1.377997,2020.02.19
2020.02.19,DA001517,2.211827,20.89296,4.639116,1.043106,1.393487,2020.02.19
2020.02.19,DA109942,3.632252,16.91519,6.086306,0.962916,1.038815,2020.02.19
2020.02.20,DA001974,3.697441,17.18013,2.921818,1.419556,1.385824,2020.02.20
2020.02.20,DA001517,2.210526,21.31113,4.633838,1.042973,1.409728,2020.02.20
2020.02.20,DA109942,3.629273,17.07234,6.038199,0.962421,1.046015,2020.02.20
2020.02.21,DA001974,3.704162,16.57773,2.889316,1.419488,1.390323,2020.02.21
2020.02.21,DA001517,2.208241,20.93421,4.533221,1.045848,1.431573,2020.02.21
2020.02.21,DA109942,3.630417,16.54023,5.918407,0.963511,1.054922,2020.02.21
2020.02.24,DA001974,3.715207,18.51497,2.899805,1.415593,1.447071,2020.02.24
2020.02.24,DA001517,2.208124,23.94802,4.560407,1.056041,1.519315,2020.02.24
2020.02.24,DA109942,3.637231,18.24205,5.933455,0.960626,1.107599,2020.02.24
2020.02.25,DA001974,3.696056,18.132,3.152914,1.41544,1.375776,2020.02.25
2020.02.25,DA001517,2.205541,23.53688,4.670581,1.065096,1.447026,2020.02.25
2020.02.25,DA109942,3.632533,17.83132,6.049302,0.960198,1.047758,2020.02.25
2020.02.26,DA001974,3.695627,20.15032,3.158303,1.40368,1.387965,2020.02.26
2020.02.26,DA001517,2.207822,26.21043,4.713438,1.07349,1.472993,2020.02.26
2020.02.26,DA109942,3.625681,19.81952,6.236079,0.954034,1.069877,2020.02.26
2020.02.27,DA001974,3.693511,20.19032,3.339966,1.387788,1.341957,2020.02.27
2020.02.27,DA001517,2.217011,26.34724,4.765427,1.081063,1.444258,2020.02.27
2020.02.27,DA109942,3.625036,20.05269,6.393876,0.952733,1.044312,2020.02.27
2020.02.28,DA001974,3.775141,22.01251,3.354396,1.360215,1.273967,2020.02.28
2020.02.28,DA001517,2.359384,28.49096,4.911803,1.080289,1.388161,2020.02.28
2020.02.28,DA109942,3.674721,22.3235,6.572462,0.94001,1.013598,2020.02.28
2020.03.02,DA001974,3.775825,21.90164,3.705436,1.347809,1.236697,2020.03.02
2020.03.02,DA001517,2.344742,29.01827,5.05325,1.089722,1.379682,2020.03.02
2020.03.02,DA109942,3.678938,22.45563,6.819182,0.941919,0.981392,2020.03.02
2020.03.03,DA001974,3.768783,21.4458,3.582081,1.345575,1.235771,2020.03.03
2020.03.03,DA001517,2.339987,28.42871,4.999161,1.092202,1.381881,2020.03.03
2020.03.03,DA109942,3.67005,22.12588,6.768726,0.942602,0.990798,2020.03.03
2020.03.04,DA001974,3.757546,21.36166,3.415137,1.345457,1.234232,2020.03.04
2020.03.04,DA001517,2.33727,28.70322,5.126226,1.091745,1.39756,2020.03.04
2020.03.04,DA109942,3.668519,22.03208,6.764475,0.94024,0.993231,2020.03.04
2020.03.05,DA001974,3.738996,21.39836,3.483679,1.341709,1.238122,2020.03.05
2020.03.05,DA001517,2.329478,28.71393,5.165262,1.099389,1.404283,2020.03.05
2020.03.05,DA109942,3.668687,22.05327,6.904146,0.935628,0.999905,2020.03.05
2020.03.06,DA001974,3.736692,22.36261,3.232935,1.339863,1.22467,2020.03.06
2020.03.06,DA001517,2.328304,30.08335,5.080526,1.099462,1.399085,2020.03.06
2020.03.06,DA109942,3.672721,22.91916,6.8353,0.93472,0.991211,2020.03.06
2020.03.09,DA001974,3.824089,30.05455,3.148457,1.307928,1.213819,2020.03.09
2020.03.09,DA001517,2.326491,38.8996,5.255999,1.076732,1.353221,2020.03.09
2020.03.09,DA109942,3.674725,29.92286,7.085333,0.923061,0.998168,2020.03.09
2020.03.10,DA001974,3.826583,28.57127,3.43853,1.293704,1.194618,2020.03.10
2020.03.10,DA001517,2.317751,37.21044,5.30314,1.080456,1.336899,2020.03.10
2020.03.10,DA109942,3.671834,28.56428,7.135121,0.923962,0.978603,2020.03.10
2020.03.11,DA001974,3.829402,27.83803,3.392132,1.262241,1.167798,2020.03.11
2020.03.11,DA001517,2.32532,36.44897,5.366122,1.088968,1.313546,2020.03.11
