ReportDate,Barrid,YieldPerc,TotalRiskPerc,SpecRiskPerc,HistBeta,PredBeta,DataDate
2019.02.19,ETF66,4.633677,13.88923,2.130633,0.881834,0.957095,2019.02.19
2019.02.19,DA001928,3.824653,13.73914,1.783792,1.091953,1.054799,2019.02.19
2019.02.20,ETF66,4.64007,14.10486,2.132405,0.87992,0.961141,2019.02.20
2019.02.20,DA001928,3.826783,13.89293,1.805259,1.094122,1.052812,2019.02.20
2019.02.21,ETF66,4.628668,13.87008,2.165242,0.879088,0.958843,2019.02.21
2019.02.21,DA001928,3.822227,13.69608,1.808054,1.093754,1.054766,2019.02.21
2019.02.22,ETF66,4.631735,13.58056,2.119615,0.879798,0.959037,2019.02.22
2019.02.22,DA001928,3.818645,13.38799,1.79699,1.094962,1.053812,2019.02.22
2019.02.25,ETF66,4.628582,13.23615,2.009704,0.879853,0.955988,2019.02.25
2019.02.25,DA001928,3.822108,13.0846,1.786518,1.09613,1.054165,2019.02.25
2019.02.26,ETF66,4.624406,13.35041,2.076579,0.879825,0.96235,2019.02.26
2019.02.26,DA001928,3.822911,13.0419,1.77844,1.096709,1.051485,2019.02.26
2019.02.27,ETF66,4.628749,13.41295,2.074297,0.880118,0.963075,2019.02.27
2019.02.27,DA001928,3.836488,13.07116,1.762019,1.097931,1.050644,2019.02.27
2019.02.28,ETF66,4.58378,13.40983,2.09657,0.878932,0.960515,2019.02.28
2019.02.28,DA001928,3.742336,13.05093,1.811167,1.097719,1.047727,2019.02.28
2019.03.01,ETF66,4.590042,13.36983,2.125077,0.878936,0.958959,2019.03.01
2019.03.01,DA001928,3.739545,13.04371,1.832175,1.099325,1.049356,2019.03.01
2019.03.04,ETF66,4.584742,12.93187,2.114536,0.878913,0.957625,2019.03.04
2019.03.04,DA001928,3.740771,12.65313,1.819201,1.10016,1.050666,2019.03.04
2019.03.05,ETF66,4.586401,12.26717,2.045602,0.87896,0.957039,2019.03.05
2019.03.05,DA001928,3.736628,12.00002,1.76113,1.099218,1.051262,2019.03.05
2019.03.06,ETF66,4.59293,11.97664,2.02366,0.879989,0.956868,2019.03.06
2019.03.06,DA001928,3.740299,11.70477,1.715081,1.098146,1.050963,2019.03.06
2019.03.07,ETF66,4.592523,12.77735,2.041994,0.876698,0.955843,2019.03.07
2019.03.07,DA001928,3.731185,12.46638,1.710092,1.095418,1.049615,2019.03.07
2019.03.08,ETF66,4.595084,12.72394,2.004565,0.873466,0.958335,2019.03.08
2019.03.08,DA001928,3.72833,12.37742,1.707435,1.094215,1.049943,2019.03.08
2019.03.11,ETF66,4.593476,12.33804,1.961114,0.874325,0.957268,2019.03.11
2019.03.11,DA001928,3.732435,11.9984,1.724653,1.094484,1.049981,2019.03.11
2019.03.12,ETF66,4.597277,11.84872,1.920141,0.874004,0.95648,2019.03.12
2019.03.12,DA001928,3.731065,11.52562,1.727375,1.094393,1.050981,2019.03.12
2019.03.13,ETF66,4.593267,11.48829,1.944426,0.875022,0.958618,2019.03.13
2019.03.13,DA001928,3.735378,11.13704,1.759982,1.095103,1.051099,2019.03.13
2019.03.14,ETF66,4.596285,11.35529,1.970981,0.874123,0.962718,2019.03.14
2019.03.14,DA001928,3.733369,10.95271,1.701446,1.094282,1.05008,2019.03.14
2019.03.15,ETF66,4.593784,11.96862,2.015497,0.87445,0.963361,2019.03.15
2019.03.15,DA001928,3.730817,11.56447,1.767157,1.096349,1.051131,2019.03.15
2019.03.18,ETF66,4.597936,11.8096,1.991861,0.873601,0.96368,2019.03.18
2019.03.18,DA001928,3.736862,11.38629,1.711149,1.09677,1.049654,2019.03.18
2019.03.19,ETF66,4.599037,11.47282,1.915558,0.876073,0.963334,2019.03.19
2019.03.19,DA001928,3.732401,11.07484,1.646052,1.098075,1.049825,2019.03.19
2019.03.20,ETF66,4.598084,11.76281,1.948901,0.875902,0.967747,2019.03.20
2019.03.20,DA001928,3.725068,11.29041,1.67725,1.096172,1.048717,2019.03.20
2019.03.21,ETF66,4.594871,11.84052,1.932225,0.876042,0.970433,2019.03.21
2019.03.21,DA001928,3.721188,11.31005,1.671711,1.094954,1.049794,2019.03.21
2019.03.22,ETF66,4.593173,12.40223,1.985153,0.87377,0.975925,2019.03.22
2019.03.22,DA001928,3.718092,11.77395,1.673265,1.094608,1.051789,2019.03.22
2019.03.25,ETF66,4.59213,12.29176,1.952428,0.871173,0.97681,2019.03.25
2019.03.25,DA001928,3.715497,11.67136,1.670033,1.09586,1.053425,2019.03.25
2019.03.26,ETF66,4.590787,12.47931,1.879818,0.869725,0.973438,2019.03.26
2019.03.26,DA001928,3.707242,11.87463,1.62804,1.095945,1.053426,2019.03.26
2019.03.27,ETF66,4.591411,12.49686,1.905419,0.871894,0.975454,2019.03.27
2019.03.27,DA001928,3.713953,11.86323,1.628614,1.094556,1.052904,2019.03.27
2019.03.28,ETF66,4.586553,12.68473,1.912308,0.870744,0.977639,2019.03.28
2019.03.28,DA001928,3.705692,11.98993,1.656547,1.095042,1.051868,2019.03.28
2019.03.29,ETF66,4.549786,12.43943,1.911019,0.874968,0.973509,2019.03.29
2019.03.29,DA001928,3.694847,11.79181,1.641612,1.094992,1.051536,2019.03.29
2019.04.01,ETF66,4.549845,13.07069,2.013482,0.879202,0.974983,2019.04.01
2019.04.01,DA001928,3.70864,12.35464,1.648694,1.098188,1.049414,2019.04.01
2019.04.02,ETF66,4.5484,12.75882,1.979589,0.883719,0.97336,2019.04.02
2019.04.02,DA001928,3.71209,12.05676,1.638352,1.09716,1.04792,2019.04.02
2019.04.03,ETF66,4.545166,12.93206,1.988916,0.886419,0.975526,2019.04.03
2019.04.03,DA001928,3.712029,12.18888,1.626435,1.097909,1.046794,2019.04.03
2019.04.04,ETF66,4.544868,12.59755,1.918959,0.884943,0.974368,2019.04.04
2019.04.04,DA001928,3.71667,11.87714,1.574412,1.098277,1.047627,2019.04.04
2019.04.05,ETF66,4.542955,12.4542,1.892101,0.88816,0.974328,2019.04.05
2019.04.05,DA001928,3.712981,11.72317,1.555077,1.09924,1.047416,2019.04.05
2019.04.08,ETF66,4.546608,11.93395,1.867642,0.888174,0.975536,2019.04.08
2019.04.08,DA001928,3.712488,11.20853,1.519379,1.098835,1.045795,2019.04.08
2019.04.09,ETF66,4.547715,11.71201,1.843297,0.887864,0.974845,2019.04.09
