,AMZN,GME,GOOG,JPM,SPY,XOM
2021-08-30,171.079,52.3,145.469,151.2321,437.1793,51.0863
2021-08-31,173.54,54.56,145.462,150.7702,436.5316,50.4935
2021-09-01,173.95,53.2425,145.842,150.5534,436.7636,49.7989
2021-09-02,173.156,53.38,144.219,151.251,438.1073,51.0122
2021-09-03,173.903,50.6875,144.775,150.3366,438.001,50.8177
2021-09-07,175.465,49.75,145.519,150.0727,436.4349,50.5213
2021-09-08,176.275,49.7,144.884,149.4035,435.9032,50.0582
2021-09-09,174.208,49.795,144.914,150.0539,434.0374,50.0953
2021-09-10,173.458,47.6025,141.921,148.3289,430.6153,49.9934
2021-09-13,172.859,50.85,143.465,150.6854,431.7173,51.2808
2021-09-14,172.5,49.81,143.406,148.0555,429.3875,50.5491
2021-09-15,173.79,51.13,145.206,149.083,432.974,52.2532
2021-09-16,174.412,51.5925,144.373,149.017,432.2877,51.6975
2021-09-17,173.126,51.2425,141.464,148.6305,428.077,51.0863
2021-09-20,167.787,48.05,139.017,144.1814,420.9391,49.7248
2021-09-21,167.182,47.4875,139.647,144.2003,420.5415,49.6785
2021-09-22,169.003,47.535,140.939,146.9621,424.6438,51.1326
2021-09-23,170.8,47.81,141.827,151.9297,429.8033,52.8645
2021-09-24,171.276,46.29,142.633,153.6829,430.5112,53.3368
2021-09-27,170.29,47.37,141.501,157.3968,429.2796,54.9205
2021-09-28,165.798,44.65,136.184,156.5484,420.6288,55.4947
2021-09-29,165.056,43.98,134.521,156.4259,421.3368,55.4577
2021-09-30,164.252,43.8675,133.266,154.2956,416.187,54.476
2021-10-01,164.163,44.2275,136.463,157.5382,421.1331,56.4301
2021-10-04,159.489,42.84,133.765,157.3685,415.7021,57.1618
2021-10-05,161.05,43.045,136.177,159.9384,420.0275,57.0692
2021-10-06,163.101,42.7675,137.354,160.2798,421.7732,56.0226
2021-10-07,165.122,43.03,139.186,161.2945,425.4197,56.1801
2021-10-08,164.431,43.17,140.056,161.4177,424.6438,57.5878
2021-10-11,162.315,44.525,138.848,158.0229,421.5695,57.0136
2021-10-12,162.367,43.955,136.713,156.809,420.5318,56.7172
2021-10-13,164.214,46.015,137.9,152.6745,422.0447,56.5598
2021-10-14,164.993,45.9575,141.412,155.0168,429.1438,57.4211
2021-10-15,170.451,45.82,141.675,157.9944,432.4121,57.9675
2021-10-18,172.337,46.505,142.961,157.9375,433.6922,57.9397
2021-10-19,172.208,46.6975,143.822,159.8531,437.0381,58.8103
2021-10-20,170.753,46.13,142.415,162.0057,438.7547,59.1345
2021-10-21,171.751,45.4275,142.781,160.735,439.8991,58.0601
2021-10-22,166.778,42.45,138.625,162.8971,439.4432,58.4584
2021-10-25,166.019,43.4925,138.773,162.1005,441.7999,59.5976
2021-10-26,168.804,44.46,139.672,162.5367,442.1975,60.9775
2021-10-27,169.624,43.3775,146.428,159.1513,440.2385,59.3938
2021-10-28,172.329,45.7125,146.129,161.5505,444.4863,59.5605
2021-10-29,168.622,45.8775,148.271,161.1048,445.3882,59.7087
2021-11-01,165.906,50.0225,143.774,161.0195,446.1544,60.783
2021-11-02,165.638,51.7475,145.863,161.6548,447.9582,60.0328
2021-11-03,169.2,54.5825,146.79,161.7117,450.6931,59.2086
2021-11-04,173.85,54.46,148.683,159.5875,452.817,59.6531
2021-11-05,175.95,53.3125,149.241,159.3599,454.3881,60.2181
2021-11-08,174.449,54.66,149.352,160.3177,454.776,60.8664
2021-11-09,178.812,51.65,149.248,159.1039,453.2728,61.4591
2021-11-10,174.103,49.7975,146.626,158.9522,449.6263,60.2483
2021-11-11,173.625,51.08,146.748,158.9427,449.7718,60.361
2021-11-12,176.258,50.525,149.646,158.2315,453.1661,59.901
2021-11-15,177.284,52.285,149.388,157.947,453.3213,60.4173
2021-11-16,177.035,51.795,149.076,156.809,455.1155,61.0274
2021-11-17,177.45,52.5,149.062,155.9651,454.0099,60.361
2021-11-18,184.803,52.53,150.709,154.6185,455.5519,59.7039
2021-11-19,183.829,57.2,149.953,152.5986,454.7372,56.9445
2021-11-22,178.629,61.8875,147.079,155.8513,453.4571,57.7329
2021-11-23,179.002,53.475,146.757,159.5781,454.0584,59.2534
2021-11-24,179.021,52.945,146.718,158.3263,455.2706,59.5819
2021-11-26,175.228,49.93,142.806,153.5564,445.1167,57.4889
2021-11-29,178.079,50.5025,146.114,152.8926,450.5767,57.808
2021-11-30,175.354,49.0525,142.452,150.6167,441.8096,56.1654
2021-12-01,172.186,44.96,141.618,149.7253,436.9023,56.1185
2021-12-02,171.868,45.39,143.777,152.8736,443.5941,57.517
2021-12-03,169.49,43.0975,142.521,150.1046,439.7342,57.151
2021-12-06,171.368,41.78,143.796,151.8779,444.9421,57.7986
2021-12-07,176.165,44.4525,148.037,154.1633,454.1457,58.4462
2021-12-08,176.158,43.4125,148.721,152.3995,455.3482,58.6152
2021-12-09,174.171,38.94,148.106,152.1624,452.2739,58.7653
2021-12-10,172.212,39.7525,148.675,151.5555,456.5314,59.1408
2021-12-13,169.568,34.22,146.705,149.7538,452.4873,57.8455
2021-12-14,169.092,36.9225,144.971,150.9012,449.3742,57.761
2021-12-15,173.315,37.1475,147.368,149.7727,456.3956,57.5076
2021-12-16,168.871,36.1475,144.839,152.115,452.3709,57.6015
2021-12-17,170.017,38.91,142.803,148.6538,447.5595,56.3438
2021-12-20,167.079,39.285,142.402,145.9796,442.8004,55.5272
2021-12-21,170.417,39.53,144.221,148.0184,450.6641,56.7849
2021-12-22,171.037,38.5,146.949,148.5969,455.1702,57.2448
2021-12-23,171.069,38.035,147.142,149.1279,458.0023,57.273
2021-12-27,169.67,37.0775,148.064,149.9814,464.484,58.0896
2021-12-28,170.661,36.615,146.448,150.4365,464.1045,57.9018
2021-12-29,169.201,38.4825,146.505,150.3607,464.6981,57.395
2021-12-30,168.645,38.8325,146.003,150.2848,463.4135,57.0571
2021-12-31,166.717,37.0975,144.68,150.1615,462.2456,57.4325
2022-01-03,170.405,38.21,145.075,153.3383,464.922,59.6382
2022-01-04,167.522,37.2275,144.416,159.1513,464.7663,61.8815
2022-01-05,164.357,32.3425,137.654,156.2416,455.8417,62.6511
2022-01-06,163.254,32.7575,137.551,157.9016,455.4135,64.1247
2022-01-07,162.554,35.155,137.005,159.4661,453.613,64.6503
2022-01-10,161.486,32.7875,138.574,159.6187,453.0486,64.2655
2022-01-11,165.362,32.575,140.017,159.7809,457.1751,66.9687
2022-01-12,165.207,32.015,141.648,160.6872,458.4111,66.7715
2022-01-13,161.214,30.62,139.131,160.4868,452.0948,66.2929
2022-01-14,162.138,29.1625,139.787,150.6227,452.2797,67.4567
2022-01-18,158.918,27.2275,136.291,144.3074,444.27,68.5924
2022-01-19,156.299,26.6425,135.652,142.0751,439.6569,68.6206
2022-01-20,151.668,25.6675,133.507,140.8636,434.7908,68.7708
2022-01-21,142.643,26.59,130.092,138.4024,426.2555,67.7383
2022-01-24,144.544,25.0375,130.372,138.2783,428.0657,68.3202
2022-01-25,139.986,24.9475,126.736,139.7856,422.8395,70.3288
2022-01-26,138.873,25.815,129.24,141.1116,421.7787,69.6155
2022-01-27,139.638,23.38,129.121,138.6218,419.6959,70.5071
2022-01-28,143.978,24.4775,133.29,139.8619,430.1192,70.6573
2022-01-31,149.574,27.2325,135.699,141.7603,437.8662,71.2956
2022-02-01,151.194,28.15,137.879,144.193,440.8248,75.8665
2022-02-02,150.613,25.01,148.037,143.0387,445.107,75.6694
2022-02-03,138.846,24.8075,142.651,141.8557,434.6448,74.7871
2022-02-04,157.64,25.585,143.016,145.5381,436.6886,76.4109
2022-02-07,157.936,25.585,138.938,146.0246,435.2871,77.3307
2022-02-08,161.414,28.9,139.213,148.772,438.8686,75.3315
2022-02-09,161.19,31.0725,141.453,149.3921,445.2919,74.9709
2022-02-10,159.004,30.6175,138.603,148.772,437.292,74.2496
2022-02-11,153.294,31.0625,134.13,146.8355,428.6691,76.1192
2022-02-14,155.167,29.2725,135.3,145.4713,427.2677,74.9519
2022-02-15,156.511,31.54,136.426,147.5986,434.1582,74.0124
2022-02-16,158.101,32.0825,137.488,147.8658,434.6448,74.354
2022-02-17,154.653,30.8525,132.309,144.4601,425.3601,74.2401
2022-02-18,152.602,30.3825,130.468,145.1374,422.6059,73.4145
2022-02-22,150.198,29.515,129.403,144.8798,418.0707,72.5604
2022-02-23,144.827,28.7175,127.585,141.8462,410.6546,72.8546
2022-02-24,151.358,31.145,132.674,137.8967,416.8346,71.9341
2022-02-25,153.789,29.645,134.52,141.1593,426.0317,73.87
2022-02-28,153.563,30.835,134.891,135.2733,424.9417,74.4205
2022-03-01,151.142,29.755,134.168,130.1696,418.4697,75.1322
2022-03-02,152.053,30.4925,134.752,132.8693,426.1679,76.4228
2022-03-03,147.898,29.6025,134.308,131.9249,424.0463,76.9068
2022-03-04,145.641,27.915,132.122,128.2139,420.6011,79.8013
2022-03-07,137.453,24.8375,126.465,123.2628,408.2021,82.6767
2022-03-08,136.015,25.7525,127.279,122.3947,405.1072,83.3031
2022-03-09,139.279,26.3025,133.866,127.2981,415.9685,78.5676
2022-03-10,146.818,25.14,132.682,125.7908,414.0901,81.0065
2022-03-11,145.525,23.1725,130.476,122.9575,408.825,80.5889
2022-03-14,141.853,19.5275,126.741,124.1786,405.8371,77.704
2022-03-15,147.367,20.66,129.661,126.3823,414.7617,73.2817
2022-03-16,153.104,21.715,133.691,132.0298,423.9587,73.0064
2022-03-17,157.239,21.925,134.601,133.6993,429.2628,74.9519
2022-03-18,161.251,22.6975,136.802,133.6516,433.9644,74.6577
2022-03-21,161.492,23.55,136.479,133.2223,433.8375,78.0077
2022-03-22,164.889,30.785,140.278,136.0556,438.914,77.666
2022-03-23,163.408,35.25,138.504,133.3463,433.2615,78.8902
2022-03-24,163.65,35.5975,141.312,134.2144,439.7927,79.1275
2022-03-25,164.773,37.9875,141.522,135.3878,441.9404,80.8547
2022-03-28,168.991,47.3975,141.95,134.3861,445.084,78.5866
2022-03-29,169.315,44.975,143.25,134.6819,450.59,78.169
2022-03-30,166.301,41.7125,142.645,134.0713,447.8077,79.5071
2022-03-31,162.998,41.645,139.65,130.0456,440.9154,78.3778
2022-04-01,163.56,41.25,140.7,129.082,442.165,78.8807
2022-04-04,168.347,42.6825,143.642,129.6544,445.9528,78.9187
2022-04-05,164.055,38.3975,141.063,128.1456,440.3198,78.5106
2022-04-06,158.756,39.16,137.176,126.3677,435.9169,79.3837
2022-04-07,157.785,37.5,136.465,125.9833,438.1135,80.7123
2022-04-08,154.461,36.5475,134.011,128.2898,436.942,82.411
2022-04-11,151.122,36.7325,129.796,127.8189,429.4737,79.5735
2022-04-12,150.788,36.2175,128.374,126.4157,427.8824,81.2343
2022-04-13,155.541,37.675,130.286,122.3409,432.7832,82.3826
2022-04-14,151.707,37.6925,127.253,121.2069,427.3942,83.3505
2022-04-18,152.785,35.365,127.961,123.4557,427.57,84.0338
2022-04-19,158.116,38.1175,130.531,126.0121,434.4721,83.2841
2022-04-20,153.998,37.2125,128.246,126.4542,434.1499,83.4739
2022-04-21,148.296,35.39,124.938,125.4739,427.6578,82.5913
2022-04-22,144.35,34.555,119.614,121.87,415.9233,80.7882
2022-04-25,146.074,33.9875,123.25,121.8315,418.3346,78.0646
2022-04-26,139.391,31.9,119.506,118.2276,406.2193,78.0931
2022-04-27,138.167,32.46,115.021,116.69,407.3615,80.3232
2022-04-28,144.597,32.3275,119.412,118.5352,417.6512,82.7527
2022-04-29,124.282,31.2675,114.967,114.7102,402.2167,80.9021
2022-05-02,124.5,29.8925,117.157,115.7578,404.6378,82.003
2022-05-03,124.254,30.1075,118.13,118.2372,406.4926,83.6922
2022-05-04,125.929,31.77,122.575,122.1487,418.8715,87.0232
2022-05-05,116.407,29.7825,116.747,119.0926,403.9837,85.704
2022-05-06,114.773,28.675,115.66,118.9004,401.5723,87.0137
2022-05-09,108.789,24.6975,113.084,117.1128,388.7151,80.1524
2022-05-10,108.859,23.375,114.585,114.2585,389.6132,80.6838
2022-05-11,105.372,20.3325,113.961,113.5377,383.4238,82.3636
2022-05-12,106.931,22.3925,113.161,113.4416,383.0235,82.7374
2022-05-13,113.055,24.5975,116.516,114.4507,392.1808,85.1918
2022-05-16,110.811,22.95,114.792,113.6531,390.5895,87.1955
2022-05-17,115.369,25.095,116.702,117.4204,398.624,88.3076
2022-05-18,107.113,22.87,112.401,115.4118,382.5549,86.9079
2022-05-19,107.319,24.7975,110.746,113.7011,380.2119,87.3776
2022-05-20,107.591,23.915,109.313,112.7689,380.3779,88.0679
2022-05-23,107.557,24.0325,111.667,119.7461,387.4947,90.0141
2022-05-24,104.1,22.2875,105.926,121.4375,384.5367,90.5031
2022-05-25,106.775,28.7925,105.84,122.2832,387.9341,92.3246
2022-05-26,111.078,32.115,108.296,124.3975,395.6855,92.6506
2022-05-27,115.146,34.3025,112.799,126.1562,405.3992,93.5614
2022-05-31,120.21,31.185,114.039,127.0788,403.1246,92.037
2022-06-01,121.684,30.35,114.137,124.8492,399.8639,93.8011
2022-06-02,125.511,33.5,117.746,126.8578,407.4787,93.6381
2022-06-03,122.35,33.425,114.564,125.0895,400.7913,94.9995
2022-06-06,124.79,32.025,117.011,124.6762,402.0116,94.7598
2022-06-07,123.0,36.625,117.23,125.003,405.8678,99.1028
2022-06-08,121.18,34.6825,117.238,123.0136,401.4552,100.2724
2022-06-09,116.15,32.245,114.918,120.4284,391.9074,98.1057
2022-06-10,109.65,32.2725,111.428,114.8928,380.5438,96.3129
2022-06-13,103.67,29.5625,106.877,111.4715,366.0953,91.8932
2022-06-14,102.31,31.5425,107.194,109.6167,364.9921,92.1329
2022-06-15,107.67,32.3225,110.391,110.9141,370.1955,90.9728
2022-06-16,103.66,31.4325,106.636,109.0112,357.9435,87.6173
2022-06-17,106.22,33.785,107.866,108.6268,358.7151,82.5649
2022-06-21,108.68,35.07,112.015,111.3177,367.7453,87.7036
2022-06-22,108.95,34.615,112.034,110.693,367.0785,84.233
2022-06-23,112.44,35.505,112.685,109.4821,370.6769,81.6924
2022-06-24,116.46,33.8025,118.538,112.7497,382.4621,83.3127
2022-06-27,113.22,32.4225,116.622,111.8463,381.0012,85.3547
2022-06-28,107.4,31.095,112.571,111.3081,373.2163,87.7228
2022-06-29,108.92,30.715,112.257,110.8084,372.9123,84.4823
2022-06-30,106.21,30.575,109.372,108.2232,369.8827,82.1047
2022-07-01,109.56,30.855,109.081,109.6071,373.7948,83.9358
2022-07-05,113.5,30.0575,113.887,109.1902,374.5007,81.3089
2022-07-06,114.33,29.3575,115.214,108.4824,375.7655,79.8421
2022-07-07,116.33,33.78,119.306,111.2262,381.3934,82.3923
2022-07-08,115.54,32.135,120.169,110.8772,381.0797,82.5265
2022-07-11,111.75,32.5225,116.523,109.4228,376.7264,82.1047
2022-07-12,109.22,34.28,114.849,109.5295,373.3928,81.0117
2022-07-13,110.4,35.32,112.187,108.5018,371.4318,81.3377
2022-07-14,110.63,34.05,111.44,104.7109,370.5298,79.7079
2022-07-15,113.55,35.41,112.767,109.5101,377.6088,81.0501
2022-07-18,113.76,36.66,109.91,108.3854,374.4909,82.5457
2022-07-19,118.21,37.925,114.62,111.0711,384.6094,84.6261
2022-07-20,122.77,39.6875,114.7,111.0517,387.0605,85.5561
2022-07-21,124.63,38.3675,115.04,111.8079,391.002,84.1276
2022-07-22,122.42,35.78,108.36,111.265,387.3743,83.4852
2022-07-25,121.14,33.98,108.21,111.711,387.8449,86.2655
2022-07-26,114.81,32.43,105.44,109.9658,383.2563,85.93
2022-07-27,120.97,33.78,113.6,111.7304,393.2081,87.7899
2022-07-28,122.28,33.84,114.59,111.3135,398.1399,88.8157
2022-07-29,134.95,34.01,116.64,111.8467,403.9443,92.9286
2022-08-01,135.39,34.78,115.48,110.7317,402.7481,90.5798
2022-08-02,134.16,35.84,115.9,109.0059,400.091,90.1867
2022-08-03,139.52,37.93,118.78,110.15,406.3562,87.2626
2022-08-04,142.57,38.36,118.87,108.9381,406.0817,83.5907
2022-08-05,140.8,40.02,118.22,112.2345,405.3954,84.7987
2022-08-08,139.41,43.45,118.14,110.8675,404.9247,85.278
2022-08-09,137.83,40.37,117.5,111.8661,403.3168,86.8503
2022-08-10,142.69,40.53,120.65,114.7844,411.788,87.6748
2022-08-11,140.64,39.45,119.82,116.4811,411.788,90.2111
2022-08-12,143.55,40.74,122.65,118.4105,418.7592,90.9952
2022-08-15,143.18,39.68,122.88,118.7305,420.4848,89.3689
2022-08-16,144.78,42.19,122.51,119.8648,421.3084,88.5364
2022-08-17,142.1,40.52,120.32,118.8565,418.318,89.2528
2022-08-18,142.3,37.93,120.86,117.9355,419.5337,91.3631
2022-08-19,138.23,36.49,118.12,115.0171,413.896,91.0727
2022-08-22,133.22,34.5,115.07,113.1168,405.2777,91.0049
2022-08-23,133.62,33.53,114.77,112.0018,404.2972,94.8674
2022-08-24,133.8,32.5,114.7,112.2733,405.5914,95.4288
2022-08-25,137.28,31.96,117.7,114.9396,411.3174,95.9225
2022-08-26,130.75,30.94,111.3,111.1777,397.3947,94.7415
2022-08-29,129.79,31.55,110.34,110.9063,394.767,96.9196
2022-08-30,128.73,29.84,109.91,110.9256,390.4334,93.2314
2022-08-31,126.77,28.64,109.15,110.2664,387.4625,92.5344
2022-09-01,127.82,27.63,110.55,111.0226,388.6783,90.8694
2022-09-02,127.51,27.36,108.68,110.247,384.58,92.5344
2022-09-06,126.11,25.14,107.48,110.276,383.1289,91.9149
2022-09-07,129.48,24.04,110.48,112.3703,390.0118,91.1307
2022-09-08,129.82,25.83,109.42,114.988,392.561,91.8761
2022-09-09,133.27,28.92,111.78,115.5407,398.6595,93.4153
2022-09-12,136.45,29.24,111.87,116.9077,402.9442,94.4898
2022-09-13,126.82,27.85,105.31,112.8453,385.4232,92.2827
2022-09-14,128.55,28.13,105.87,112.5836,386.8939,94.5479
2022-09-15,126.28,28.61,103.9,114.2803,382.5014,91.7987
2022-09-16,123.53,28.64,103.63,113.5143,379.5837,90.2305
2022-09-19,124.66,28.96,103.85,114.5614,382.5273,90.2208
2022-09-20,122.19,27.54,101.83,112.3024,378.1364,89.4851
2022-09-21,118.54,26.86,100.01,109.0641,371.5403,88.0427
2022-09-22,117.31,24.7,100.57,107.8231,368.4194,87.6749
2022-09-23,113.78,25.04,99.17,105.8161,362.2466,83.0089
2022-09-26,115.15,24.48,98.81,103.5377,358.663,81.2955
2022-09-27,114.41,26.13,98.09,102.6263,357.7475,82.9993
2022-09-28,118.01,27.31,100.74,104.7012,364.7866,86.0195
2022-09-29,114.8,25.46,98.09,102.9269,357.1666,85.8453
2022-09-30,113.0,25.13,96.15,101.3175,351.6436,84.5191
2022-10-03,115.88,25.38,99.3,104.4491,360.9274,88.9817
2022-10-04,121.09,27.6,102.41,109.3356,372.1113,92.2246
2022-10-05,120.95,26.39,102.22,107.9857,371.245,95.9516
2022-10-06,120.3,25.99,102.24,105.7847,367.4152,98.7976
2022-10-07,114.56,25.35,99.57,103.6717,357.1666,97.8005
2022-10-10,113.67,25.0,98.71,102.7033,354.4395,95.6805
2022-10-11,112.21,25.27,98.05,99.7393,352.1949,94.8674
2022-10-12,112.9,25.36,98.3,101.3534,351.0332,95.2836
2022-10-13,112.53,25.56,99.71,106.9879,360.2973,98.6136
2022-10-14,106.9,24.63,97.18,108.7683,352.0866,96.0193
2022-10-17,113.79,25.96,100.78,113.3365,361.1341,97.4036
2022-10-18,116.36,26.67,101.39,116.2516,365.3773,97.5779
2022-10-19,115.07,24.54,100.29,113.9724,362.7881,100.4723
2022-10-20,115.25,24.41,100.53,113.6007,359.746,100.6078
2022-10-21,119.32,25.3,101.48,119.5678,368.4884,102.4761
2022-10-24,119.82,24.71,102.97,119.7145,372.9974,103.1925
2022-10-25,120.6,26.87,104.93,120.0276,378.9536,102.4955
2022-10-26,115.66,25.42,94.82,121.4069,376.0985,103.7152
2022-10-27,110.96,25.93,92.6,121.8862,374.0902,104.1121
2022-10-28,103.41,28.17,96.58,123.334,382.99,107.1614
2022-10-31,102.44,28.31,94.66,123.1383,380.2236,107.2679
2022-11-01,96.79,28.39,90.5,125.3589,378.5598,108.3327
2022-11-02,92.12,26.62,87.07,124.2046,369.0594,106.1062
2022-11-03,89.3,26.29,83.49,124.4296,365.2592,107.5486
2022-11-04,90.98,26.51,86.7,127.8338,370.5164,108.7199
2022-11-07,90.53,25.76,88.65,128.5087,374.0606,110.0074
2022-11-08,89.98,25.14,88.91,128.587,376.0788,110.3559
2022-11-09,86.14,23.11,87.4,126.9142,368.3308,105.4189
2022-11-10,96.63,24.88,94.17,132.1379,388.5721,106.9678
2022-11-11,100.79,26.1,96.73,132.3531,392.3329,110.3075
2022-11-14,98.49,26.05,96.03,130.9934,388.9955,110.6295
2022-11-15,98.94,27.59,98.72,130.0445,392.3132,111.3712
2022-11-16,97.12,27.14,98.99,130.2206,389.3204,110.1806
2022-11-17,94.85,27.76,98.5,129.6533,388.1291,110.327
2022-11-18,94.14,27.6,97.8,130.9249,389.8914,109.3707
2022-11-21,92.46,25.16,95.83,130.1521,388.4737,108.2875
2022-11-22,93.2,26.3,97.33,132.0988,393.7014,111.4199
2022-11-23,94.13,26.7,98.82,133.5074,396.1823,110.8637
2022-11-25,93.41,26.17,97.6,133.7618,396.0937,110.4734
2022-11-28,93.95,25.29,96.25,131.4238,389.7732,107.1556
2022-11-29,92.42,25.6,95.44,133.5857,389.1038,107.8679
2022-11-30,96.54,26.21,101.45,135.1704,401.3608,108.6486
2022-12-01,95.5,26.6,101.28,133.2727,401.0654,108.1217
2022-12-02,94.13,27.52,100.83,132.2162,400.6027,107.2044
2022-12-05,91.01,25.56,99.87,128.5087,393.3962,104.2671
2022-12-06,88.25,23.39,97.31,128.7239,387.7255,101.3689
2022-12-07,88.46,22.26,95.15,128.6359,387.0659,101.1445
2022-12-08,90.35,24.79,93.95,129.9859,390.0981,101.8959
2022-12-09,89.09,22.63,93.07,129.2815,387.184,101.0371
2022-12-12,90.55,22.67,93.56,131.2869,392.7661,103.5255
2022-12-13,92.49,21.0,95.85,131.1597,395.7393,104.6575
2022-12-14,91.58,21.05,95.31,130.5043,393.2091,103.8866
2022-12-15,88.45,20.58,91.2,127.2664,383.5906,102.8912
2022-12-16,87.86,20.8,90.86,126.474,379.0622,102.1691
2022-12-19,84.92,19.92,89.15,127.2273,375.8479,102.6277
2022-12-20,85.19,20.26,89.63,127.8435,376.3622,104.111
2022-12-21,86.77,20.56,90.25,129.2815,381.9897,105.4479
2022-12-22,83.79,19.81,88.26,127.8142,376.5402,103.3206
2022-12-23,85.25,20.08,89.81,128.4207,378.7062,106.0529
2022-12-27,83.04,18.2,87.93,128.8707,377.2128,107.5264
2022-12-28,81.82,17.92,86.46,129.575,372.5248,105.7602
2022-12-29,84.18,18.33,88.95,130.3184,379.2304,106.5603
2022-12-30,84.0,18.46,88.73,131.1793,378.2315,107.6337
2023-01-03,85.82,17.2,89.7,132.1771,376.6391,103.9354
2023-01-04,85.14,17.32,88.71,133.4096,379.5469,104.2379
2023-01-05,83.12,16.22,86.77,133.38,375.2149,106.5701
2023-01-06,86.08,16.46,88.16,135.9323,383.8194,107.8582
2023-01-09,87.36,16.38,88.8,135.3706,383.6018,105.848
2023-01-10,89.87,17.77,89.24,136.5827,386.292,107.4288
2023-01-11,95.09,19.04,92.26,137.5977,391.1777,108.6779
2023-01-12,95.27,20.63,91.91,137.4597,392.6019,110.4832
2023-01-13,98.12,20.49,92.8,140.9285,394.125,110.4148
2023-01-17,96.05,21.8,92.16,138.7507,393.403,110.2002
2023-01-18,95.46,20.79,91.78,134.5822,387.192,107.9362
2023-01-19,93.68,19.04,93.91,132.7887,384.3733,108.6291
2023-01-20,97.25,19.61,99.28,133.1139,391.5338,110.61
2023-01-23,97.52,21.66,101.21,135.2721,396.2316,110.0343
2023-01-24,96.32,21.4,99.21,136.4349,395.8064,111.0589
2023-01-25,97.18,20.23,96.73,137.0951,395.9547,110.4734
2023-01-26,99.22,20.01,99.16,137.9426,400.3064,114.9134
2023-01-27,102.24,22.82,100.71,138.2777,401.2262,112.8154
2023-01-30,100.55,21.25,97.95,137.105,396.1921,110.8149
2023-01-31,103.13,21.87,99.87,137.9229,402.0174,113.2057
2023-02-01,105.15,21.83,101.43,137.5583,406.29,111.9664
2023-02-02,112.91,22.7,108.8,136.9177,412.2043,108.4632
2023-02-03,103.39,22.25,105.22,139.0365,407.823,109.2146
2023-02-06,102.18,23.86,103.47,139.8544,405.3306,109.0292
2023-02-07,102.11,21.22,108.04,141.5592,410.6318,112.1421
2023-02-08,100.05,21.1,100.0,140.5639,406.1416,111.1662
2023-02-09,98.24,19.67,95.46,138.3762,402.6207,111.5858
2023-02-10,97.61,19.27,94.86,138.9872,403.5603,116.2893
2023-02-13,99.54,19.69,95.0,140.4949,408.2977,115.837
2023-02-14,99.7,19.87,94.95,141.1157,408.1098,114.48
2023-02-15,101.16,21.8,97.1,141.707,409.4351,114.1358
2023-02-16,98.15,21.6,95.78,139.7558,403.7977,113.8015
2023-02-17,97.2,21.99,94.59,140.1697,402.7889,109.4256
2023-02-21,94.58,20.66,92.05,137.5977,394.7086,109.3175
2023-02-22,95.79,20.52,91.8,136.5433,394.1646,107.9015
2023-02-23,95.82,20.14,91.07,137.6371,396.2613,108.8946
2023-02-24,93.5,19.54,89.35,138.8788,392.0283,108.9045
2023-02-27,93.76,19.1,90.1,140.0909,393.3635,108.7078
2023-02-28,94.23,19.23,90.3,141.2636,391.9096,108.0785
2023-03-01,92.17,18.15,90.51,140.4752,390.4063,109.0421
2023-03-02,92.13,18.19,92.31,139.0167,393.4426,109.5436
2023-03-03,94.9,18.7,94.02,141.569,399.7526,110.9301
2023-03-06,93.75,18.65,95.58,140.7413,400.0295,111.9135
2023-03-07,93.55,18.06,94.17,136.6024,393.8976,109.7501
2023-03-08,93.92,18.17,94.65,135.7943,394.5404,108.1473
2023-03-09,92.25,17.52,92.66,128.4429,387.2612,107.3115
2023-03-10,90.73,17.25,91.01,131.7047,381.6732,105.9839
2023-03-13,92.43,16.75,91.66,129.3397,381.1293,104.7646
2023-03-14,94.88,16.91,94.25,132.6606,387.4294,105.1579
2023-03-15,96.2,15.95,96.55,126.3932,385.0063,99.9266
2023-03-16,100.04,16.76,101.07,128.8469,391.7613,99.3464
2023-03-17,98.95,16.6,102.46,123.9788,387.1805,98.1763
2023-03-20,97.71,16.87,101.93,125.2895,390.9035,100.7428
2023-03-21,100.61,17.65,105.84,128.6499,396.0363,105.2563
2023-03-22,98.7,23.87,104.22,125.3289,389.2852,102.8471
2023-03-23,98.71,22.58,106.26,124.9939,390.3376,101.6868
2023-03-24,98.13,23.98,106.06,123.0919,392.899,101.8048
2023-03-27,98.04,23.0,103.06,126.6198,393.6337,104.0369
2023-03-28,97.24,23.15,101.36,127.0042,392.7501,105.3349
2023-03-29,100.25,22.46,101.9,127.2604,398.4587,107.1443
2023-03-30,102.0,22.5,101.32,126.8761,400.7918,107.6655
2023-03-31,103.29,23.02,104.0,128.4134,406.4408,107.8326
2023-04-03,102.41,23.17,104.91,128.2655,407.9895,114.1948
2023-04-04,103.95,22.35,105.12,126.5509,405.7259,113.1033
2023-04-05,101.1,22.07,104.95,126.7396,404.6637,115.0405
2023-04-06,102.06,22.4,108.9,126.6005,406.2422,113.1328
2023-04-10,102.17,22.37,106.95,127.0177,406.6592,112.6313
2023-04-11,99.92,22.69,106.12,127.6434,406.7684,113.4278
2023-04-12,97.83,22.26,105.22,127.6235,405.1104,113.3098
2023-04-13,102.4,22.55,108.19,128.1102,410.4914,113.8408
2023-04-14,102.51,22.46,109.46,137.7837,409.4886,114.1161
2023-04-17,102.74,22.28,106.42,138.8762,410.958,112.7886
